,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
261,Dealer,0,0,2,BHK,1005.025126,1,1,Nagpur,21.094632,79.074805,60,16.7504187666667
322,Owner,0,0,2,BHK,1250,1,1,Nagpur,21.15389,79.08306,60,55.4186014
324,Dealer,1,0,2,BHK,1150.086256,0,1,Nagpur,21.178534,79.646656,60,19.1681042666667
330,Owner,0,0,3,BHK,1070.090958,1,1,Nagpur,21.124831,79.115257,60,17.8348493
331,Owner,0,0,3,BHK,1400.094922,1,1,Nagpur,21.178534,79.646656,59,63.3802804247284
272,Dealer,1,0,2,BHK,1050.080775,0,1,Nagpur,21.10666,79.041857,58.5,17.9500987179487
326,Owner,0,1,3,BHK,1276.17801,1,1,Nagpur,21.15389,79.08306,58.5,21.8150087179487
219,Dealer,0,0,3,BHK,1260.047795,1,1,Nagpur,21.105779,79.078497,58,68.5399707007073
135,Owner,0,0,3,BHK,1800,1,1,Nagpur,20.780821,79.055872,57.6,31.25
168,Dealer,0,0,3,BHK,1400,1,1,Nagpur,21.094632,79.074805,56,25
14,Dealer,1,1,3,BHK,1390.201442,0,1,Nagpur,21.15389,79.08306,55.9,64.021713972476
200,Dealer,1,1,3,BHK,1389.932382,0,1,Nagpur,21.15389,79.08306,55.5,25.0438267027027
195,Dealer,0,0,3,BHK,781.2057741,1,1,Nagpur,21.113125,79.060322,55.2,14.1522785163043
7,Dealer,1,0,3,BHK,1350.024546,0,1,Nagpur,21.178534,79.646656,55,56.3317536781224
40,Dealer,1,1,3,BHK,1390.293225,0,1,Nagpur,21.15389,79.08306,55,25.2780586363636
69,Owner,0,0,2,BHK,969.8465879,1,1,Nagpur,21.15389,79.08306,55,17.6335743254545
84,Dealer,0,0,3,BHK,1400.203666,1,1,Nagpur,21.18406,79.066479,55,63.0918227981818
90,Owner,0,1,2,BHK,1000,1,1,Nagpur,20.75,78.61667,55,18.1818181818182
105,Owner,0,0,2,BHK,1100,1,1,Nagpur,21.106063,79.006441,55,20
263,Owner,0,0,2,BHK,896.4955175,1,1,Nagpur,21.132949,79.047586,55,61.7776255
264,Dealer,0,0,2,BHK,1050.019091,1,1,Nagpur,21.105779,79.078497,55,19.0912562
166,Dealer,0,0,3,BHK,1350.318471,1,1,Nagpur,21.094632,79.074805,53,25.477707
309,Owner,0,0,2,BHK,1360.020529,1,1,Nagpur,21.094632,79.074805,53,72.2890639096517
65,Dealer,0,0,3,BHK,1456.364647,1,1,Nagpur,20.75,78.61667,52.4,27.7932184541985
132,Owner,0,0,2,BHK,1099.830795,1,1,Nagpur,20.75,78.61667,52,21.1505922115385
192,Owner,1,0,3,BHK,1400.107701,0,1,Nagpur,20.100361,79.103607,52,60.636976332935
260,Owner,0,0,2,BHK,1118.039131,1,1,Nagpur,21.022122,79.007475,52,21.5007525192308
66,Dealer,1,1,2,BHK,646.9036553,0,0,Nagpur,21.15389,79.08306,51.5,12.5612360252427
179,Dealer,1,1,2,BHK,647.2288551,0,0,Nagpur,21.15389,79.08306,51.5,45.2292891195126
124,Dealer,1,1,2,BHK,1290.159373,0,1,Nagpur,21.15389,79.08306,51,25.2972426078431
128,Owner,0,1,2,BHK,1025.125628,1,1,Nagpur,21.080409,79.098334,51,20.1005025098039
2,Dealer,0,0,2,BHK,1219.80971,1,1,Nagpur,21.105779,79.078497,50,62.6983712638039
31,Owner,0,0,2,BHK,850.0510031,1,1,Nagpur,21.172586,79.081593,50,17.001020062
48,Owner,0,0,2,BHK,910.0837277,1,1,Nagpur,21.159018,79.085738,50,18.201674554
52,Owner,0,1,2,BHK,1082.016879,1,1,Nagpur,21.15389,79.08306,50,59.842012134
101,Owner,0,1,3,BHK,1511.030523,1,1,Nagpur,21.109388,79.024596,50,30.22061046
113,Owner,0,0,2,BHK,1000,1,1,Nagpur,21.15389,79.08306,50,20
161,Owner,0,0,2,BHK,1100.110011,1,1,Nagpur,21,79,50,67.50589826
197,Owner,0,1,2,BHK,1082.016879,1,1,Nagpur,21.15389,79.08306,50,21.64033758
244,Dealer,0,0,3,BHK,1275.184902,1,1,Nagpur,21.094632,79.074805,50,25.50369804
285,Owner,0,0,2,BHK,700.0840101,1,1,Nagpur,21.116978,79.058407,50,55.747054382
295,Owner,0,0,2,BHK,633.0716637,1,1,Nagpur,21.15389,79.08306,50,12.661433274
313,Owner,0,0,2,BHK,812.083807,1,1,Nagpur,21.093676,79.111965,50,16.24167614
121,Builder,1,1,2,BHK,986,0,0,Nagpur,21.125324,79.09592,49.3,59.0570993691667
131,Dealer,0,1,3,BHK,1400,1,1,Nagpur,20.75,78.61667,49,28.5714285714286
80,Owner,0,0,2,BHK,1095.140315,1,1,Nagpur,21.094632,79.074805,48,22.8154232291667
125,Owner,1,0,2,BHK,977.1986971,0,1,Nagpur,21.15389,79.08306,48,77.4203047591755
190,Owner,0,0,2,BHK,1129.264777,1,1,Nagpur,21.27,78.58,47,24.0269101489362
329,Dealer,0,0,5,BHK,1609.589041,1,1,Nagpur,21.218579,79.180859,47,34.2465753404255
136,Owner,1,1,2,BHK,804.0809269,0,1,Nagpur,21.15389,79.08306,46.5,76.5386382845115
36,Owner,0,0,2,BHK,1035.10351,1,1,Nagpur,21.111835,79.038732,46,22.5022502173913
157,Dealer,1,0,2,BHK,1150,0,1,Nagpur,21.094632,79.074805,46,25
187,Dealer,0,0,2,BHK,1050.228311,1,1,Nagpur,21.105779,79.078497,46,73.7042714565217
210,Owner,1,1,2,BHK,1190.168176,0,1,Nagpur,21.09622,79.065033,46,25.8732212173913
254,Owner,1,1,2,BHK,1190.168176,0,1,Nagpur,21.09622,79.065033,46,25.8732212173913
266,Dealer,0,0,2,BHK,1280.267186,1,1,Nagpur,20.100361,79.103607,46,78.767773202772
327,Owner,0,0,2,BHK,1200.104357,1,1,Nagpur,21.105779,79.078497,46,26.0892251521739
67,Builder,1,1,2,BHK,1147.869674,0,0,Nagpur,21.168911,79.030928,45.8,25.0626566375546
10,Owner,1,0,2,BHK,1250,0,1,Nagpur,20.100361,79.103607,45,73.9552992797768
68,Dealer,0,0,2,BHK,1120.238984,1,1,Nagpur,21.094632,79.074805,45,24.8941996444444
70,Owner,0,0,2,BHK,950.1689189,1,1,Nagpur,19.989899,79.305594,45,21.1148648644444
75,Owner,0,0,2,BHK,1084.860174,1,1,Nagpur,21.106063,79.006441,45,74.1079062866667
85,Owner,0,0,2,BHK,1121.076233,1,1,Nagpur,20.742166,80.104602,45,24.9128051777778
91,Owner,0,1,2,BHK,1299.82669,1,1,Nagpur,21.094632,79.074805,45,28.8850375555556
152,Owner,0,0,2,BHK,1000,1,1,Nagpur,21.111835,79.038732,45,78.1269841777778
188,Owner,0,1,3,BHK,1399.688958,1,1,Nagpur,21.15389,79.08306,45,31.1041990666667
204,Owner,0,0,2,BHK,1215.887598,1,1,Nagpur,21.118085,79.239259,45,27.0197244
247,Owner,0,1,3,BHK,1375.305623,1,1,Nagpur,21.15389,79.08306,45,81.4940754
271,Owner,0,0,2,BHK,986.1932939,1,1,Nagpur,21.151313,79.126071,45,21.9154065311111
293,Owner,0,1,2,BHK,1076.040172,1,1,Nagpur,21.109388,79.024596,45,23.9120038222222
46,Owner,0,0,3,BHK,1149.73262,1,1,Nagpur,26.900156,75.695342,43,74.402940850339
100,Builder,1,1,2,BHK,1084.615385,0,0,Nagpur,21.094632,79.074805,42.3,25.6410256501182
278,Dealer,0,0,2,BHK,1000,1,1,Nagpur,21.111835,79.038732,42.1,23.7529691211401
30,Owner,0,0,2,BHK,960,1,1,Nagpur,21.105779,79.078497,42,70.4196357878068
58,Owner,1,0,2,BHK,1100.052383,0,1,Nagpur,20.100361,79.103607,42,26.1917234047619
59,Owner,0,0,2,BHK,1000,1,1,Nagpur,21.111835,79.038732,42,23.8095238095238
228,Dealer,0,0,2,BHK,1160.220994,1,1,Nagpur,21.178534,79.646656,42,76.0825884285714
288,Owner,0,0,2,BHK,850.0303582,1,1,Nagpur,21.15389,79.08306,42,20.238818052381
308,Owner,0,0,3,BHK,1035.24772,1,1,Nagpur,21.094632,79.074805,42,24.6487552380952
77,Owner,0,1,2,BHK,1025.197628,1,1,Nagpur,21.080409,79.098334,41.5,76.8550628143
275,Builder,1,1,3,BHK,1281.650516,0,0,Nagpur,21.033401,79.491924,41,31.2597686829268
13,Owner,0,0,2,BHK,1100.110011,1,1,Nagpur,21.107412,79.109725,40,27.502750275
37,Owner,0,0,2,BHK,952.154249,1,1,Nagpur,21.211041,79.192412,40,81.3096068
49,Dealer,0,0,2,BHK,1100.110011,1,1,Nagpur,21.094632,79.074805,40,27.502750275
73,Owner,0,0,2,BHK,1200.120012,1,1,Nagpur,21.148696,79.163284,40,30.0030003
81,Owner,0,0,2,BHK,1100.110011,1,1,Nagpur,21.15389,79.08306,40,81.258719695
89,Owner,0,0,2,BHK,730.06023,1,1,Nagpur,21.122092,79.045277,40,18.25150575
112,Dealer,0,0,2,BHK,950.1187648,1,1,Nagpur,21.111835,79.038732,40,23.75296912
189,Owner,0,0,2,BHK,1099.807534,1,1,Nagpur,21.022122,79.007475,40,78.30443452
198,Owner,0,0,3,BHK,1250,1,1,Nagpur,21.181325,79.105515,40,31.25
202,Dealer,0,0,2,BHK,1082.251082,1,1,Nagpur,21.093676,79.111965,40,27.05627705
220,Dealer,0,0,2,BHK,950.1187648,1,1,Nagpur,21.094632,79.074805,40,75.93487432
234,Dealer,0,0,2,BHK,1045.205122,1,1,Nagpur,21.178534,79.646656,40,26.13012805
235,Owner,0,0,2,BHK,1005.025126,1,1,Nagpur,21.177514,79.04319,40,25.12562815
252,Owner,0,0,2,BHK,750.0468779,1,1,Nagpur,21.206776,79.196988,40,65.13078522
255,Owner,0,1,2,BHK,1255.098839,1,1,Nagpur,21.139832,79.13953,40,31.377470975
317,Dealer,0,0,2,BHK,850.1594049,1,1,Nagpur,20.746141,78.616524,40,21.2539851225
33,Owner,1,1,2,BHK,1149.764151,0,1,Nagpur,21.094632,79.074805,39,80.7381175071154
64,Dealer,1,1,2,BHK,1124.891837,0,1,Nagpur,21.093676,79.111965,39,28.8433804358974
177,Owner,1,0,2,BHK,1170.117012,0,1,Nagpur,21.093676,79.111965,39,30.0030003076923
320,Owner,0,0,2,BHK,1000,1,1,Nagpur,21.135502,79.128351,39,83.514706000666
286,Dealer,1,1,2,BHK,1041.948579,0,1,Nagpur,21.15389,79.08306,38.5,27.0635994545455
333,Dealer,1,1,2,BHK,1073.021182,0,1,Nagpur,21.15389,79.08306,38.5,27.8706800519481
25,Owner,1,0,2,BHK,1100.173712,0,1,Nagpur,20.100361,79.103607,38,80.4800601072113
211,Owner,0,0,3,BHK,1300.034211,1,1,Nagpur,21.188205,79.11182,38,34.2114266052632
215,Owner,0,0,2,BHK,898.9827301,1,1,Nagpur,21.105779,79.078497,38,23.6574402657895
242,Dealer,0,0,2,BHK,1100.173712,1,1,Nagpur,20.100361,79.103607,38,80.4025985003034
249,Builder,1,0,3,BHK,1449.82831,0,0,Nagpur,21.094126,78.974343,38,38.1533765789474
336,Dealer,1,1,2,BHK,1036.687048,0,1,Nagpur,21.15389,79.08306,37.3,27.7932184450402
50,Dealer,1,1,2,BHK,1036.789298,0,1,Nagpur,21.15389,79.08306,37.2,78.6418396744793
5,Owner,1,0,2,BHK,1100.208147,0,1,Nagpur,20.100361,79.103607,37,29.7353553243243
170,Dealer,0,0,2,BHK,850.1838235,1,1,Nagpur,21.094632,79.074805,37,22.9779411756757
201,Dealer,0,0,2,BHK,900.024325,1,1,Nagpur,21.094632,79.074805,37,70.9156738185436
230,Owner,0,0,3,BHK,1025.280899,1,1,Nagpur,21.080409,79.098334,36.5,28.0898876438356
20,Owner,0,0,2,BHK,850.0590319,1,1,Nagpur,21.15389,79.08306,36,23.6127508861111
246,Owner,0,1,2,BHK,1022.146508,1,1,Nagpur,21.118085,79.239259,36,78.3909337166667
248,Owner,0,0,1,BHK,667.0372429,1,1,Nagpur,21.18049,79.070097,36,18.5288123027778
294,Owner,0,0,2,BHK,949.8680739,1,1,Nagpur,21.094632,79.074805,36,26.385224275
325,Builder,0,0,2,BHK,1008.120975,1,0,Nagpur,20.100361,79.103607,36,84.3915850059524
328,Owner,0,0,2,BHK,963.081862,1,1,Nagpur,21.094632,79.074805,36,26.7522739444444
12,Dealer,0,0,2,BHK,1050.105011,1,1,Nagpur,21.094632,79.074805,35,30.0030003142857
15,Owner,0,0,2,BHK,669.9846861,1,1,Nagpur,21.114588,79.11068,35,72.7136499428571
16,Dealer,0,1,1,BHK,738.8642601,1,1,Nagpur,21.15389,79.08306,35,21.1104074314286
24,Owner,0,0,3,BHK,824.8880509,1,1,Nagpur,21.094126,78.974343,35,23.5682300257143
74,Owner,0,0,2,BHK,1042.287076,1,1,Nagpur,21.033401,79.491924,35,81.2107752285714
103,Owner,0,0,2,BHK,900.2057613,1,1,Nagpur,21.111835,79.038732,35,25.7201646085714
108,Owner,0,0,2,BHK,975.2020061,1,1,Nagpur,21.15389,79.08306,35,27.86291446
116,Owner,0,0,2,BHK,850.1335924,1,1,Nagpur,21.106063,79.006441,35,86.1544857857143
123,Owner,0,0,2,BHK,1000,1,1,Nagpur,21.080409,79.098334,35,28.5714285714286
141,Owner,0,0,2,BHK,1190.071404,1,1,Nagpur,21.15389,79.08306,35,34.0020401142857
176,Owner,0,0,2,BHK,1149.802891,1,1,Nagpur,20.827684,79.019504,35,93.9979595371429
178,Builder,0,0,2,BHK,895.140665,1,0,Nagpur,21.139832,79.13953,35,25.5754475714286
199,Owner,0,0,2,BHK,950.0542888,1,1,Nagpur,21.111278,79.114391,35,27.1444082514286
218,Owner,0,0,2,BHK,1100.28293,1,1,Nagpur,21.105779,79.078497,35,95.7005882514286
224,Owner,1,0,2,BHK,1125.04018,0,1,Nagpur,21.093676,79.111965,35,32.1440051428571
262,Owner,0,0,2,BHK,1299.18337,1,1,Nagpur,21.202671,79.051817,35,37.1195248571429
267,Owner,0,0,2,BHK,919.8423127,1,1,Nagpur,21.167876,79.006178,35,84.8323668828572
297,Owner,0,0,2,BHK,840.1344215,1,1,Nagpur,21.15389,79.08306,35,24.0038406142857
300,Owner,0,0,2,BHK,750.1071582,1,1,Nagpur,21.069719,79.131094,35,21.4316330914286
312,Owner,0,0,2,BHK,1064.80073,1,1,Nagpur,21.216111,79.19875,35,76.7487107418584
315,Owner,0,0,2,BHK,876.0951189,1,1,Nagpur,26.900156,75.695342,35,25.0312891114286
229,Owner,0,0,2,BHK,868.8075678,1,1,Nagpur,21.121394,79.048691,34.9,24.8941996504298
289,Owner,0,0,2,BHK,1087.774295,1,1,Nagpur,21.080409,79.098334,34.7,84.19073666589
130,Owner,0,1,2,BHK,1133.884298,1,1,Nagpur,21.216111,79.19875,34.3,33.0578512536443
143,Dealer,0,0,2,BHK,950.2515372,1,1,Nagpur,21.094632,79.074805,34,27.9485746235294
270,Owner,1,1,2,BHK,1100.323625,0,1,Nagpur,21.093676,79.111965,34,92.8207871027069
110,Owner,0,0,2,BHK,1097.087379,1,1,Nagpur,21.093676,79.111965,33.9,32.3624595575221
182,Owner,0,1,2,BHK,1102.080624,1,1,Nagpur,21.093676,79.111965,33.9,32.509752920354
274,Dealer,1,0,2,BHK,847.711928,0,1,Nagpur,21.105779,79.078497,33.9,87.8190347868061
277,Dealer,0,1,2,BHK,925,1,1,Nagpur,20.75,78.61667,33.3,27.7777777777778
129,Builder,1,1,2,BHK,1000,0,0,Nagpur,21.033401,79.491924,33,30.3030303030303
138,Owner,1,0,2,BHK,1170.212766,0,1,Nagpur,21.093676,79.111965,33,96.0670535151515
139,Owner,0,0,2,BHK,750,1,1,Nagpur,21.094632,79.074805,33,22.7272727272727
158,Dealer,0,0,2,BHK,1000,1,1,Nagpur,21.094632,79.074805,33,30.3030303030303
171,Owner,0,1,2,BHK,860.0469116,1,1,Nagpur,21.241889,79.107774,33,89.698391260606
185,Owner,0,0,2,BHK,1190.046881,1,1,Nagpur,21.002826,78.754637,33,36.0620266969697
227,Owner,0,0,2,BHK,1100,1,1,Nagpur,20.631532,79.220106,33,33.3333333333333
307,Owner,1,1,2,BHK,1170.365068,0,1,Nagpur,21.093676,79.111965,32.7,101.921952573094
251,Builder,1,1,3,BHK,1113.793103,0,0,Nagpur,21.080409,79.098334,32.3,34.4827586068111
53,Dealer,1,0,2,BHK,1052.804198,0,1,Nagpur,20.631532,79.220106,32.1,32.7976385669782
305,Dealer,0,0,2,BHK,1100.06854,1,1,Nagpur,21.033401,79.491924,32.1,103.630757854556
71,Dealer,0,0,2,BHK,1150.251618,1,1,Nagpur,21.094632,79.074805,32,35.9453630625
173,Owner,1,0,2,BHK,1170.018282,0,1,Nagpur,27.814891,81.029269,32,36.5630713125
194,Owner,0,0,2,BHK,2000,1,1,Nagpur,20.742166,80.104602,32,131.88223771875
233,Owner,0,0,2,BHK,1000,1,1,Nagpur,21.15389,79.08306,32,31.25
241,Owner,1,1,2,BHK,1050.213325,0,1,Nagpur,27.814891,81.029269,32,32.81916640625
257,Owner,0,0,2,BHK,800,1,1,Nagpur,21.094632,79.074805,32,85.948561625
301,Owner,0,0,2,BHK,1022.364217,1,1,Nagpur,26.48579,74.637122,32,31.94888178125
311,Owner,0,1,2,BHK,900.140647,1,1,Nagpur,21.4,78.7333,32,28.12939521875
323,Owner,0,0,2,BHK,1049.868766,1,1,Nagpur,27.159696,75.708984,32,94.3044941883013
119,Dealer,1,1,3,BHK,1114.285714,0,1,Nagpur,21.080409,79.098334,31.2,35.7142857051282
146,Owner,1,0,2,BHK,1041.041041,0,1,Nagpur,18.977193,72.816299,31.2,33.3667000320513
250,Dealer,1,0,3,BHK,1115.082202,0,1,Nagpur,21.4,78.7333,31.2,92.6580921535567
6,Owner,0,0,2,BHK,900.116144,1,1,Nagpur,21.15389,79.08306,31,29.0360046451613
26,Owner,0,0,2,BHK,730.0989166,1,1,Nagpur,21.15389,79.08306,31,23.5515779548387
148,Owner,0,0,2,BHK,1063.100137,1,1,Nagpur,26.48579,74.637122,31,107.033522302274
284,Dealer,1,0,2,BHK,1088.101088,0,1,Nagpur,20.631532,79.220106,31,35.1000350967742
63,Owner,0,0,3,BHK,1500.245942,1,1,Nagpur,20.809158,79.278263,30.5,49.1883915409836
93,Owner,0,0,2,BHK,955.2145318,1,1,Nagpur,21.109388,79.024596,30.5,108.835512676995
4,Owner,0,0,2,BHK,1000,1,1,Nagpur,21.105779,79.078497,30,33.3333333333333
18,Owner,0,0,2,BHK,849.8583569,1,1,Nagpur,21.069719,79.131094,30,28.3286118966667
21,Owner,0,0,2,BHK,49.80079681,1,1,Nagpur,21.152819,79.069531,30,63.3219717903333
45,Owner,0,0,3,BHK,627.6150628,1,1,Nagpur,21.080409,79.098334,30,20.9205020933333
51,Owner,0,0,2,BHK,1000,1,1,Nagpur,21.094632,79.074805,30,33.3333333333333
98,Owner,0,0,2,BHK,800,1,1,Nagpur,21.033401,79.491924,30,96.6703337
150,Owner,0,0,1,BHK,602.288697,1,1,Nagpur,21.11396,79.06601,30,20.0762899
208,Dealer,1,0,2,BHK,1100.110011,0,1,Nagpur,20.841677,78.908826,30,36.6703337
237,Owner,0,0,2,BHK,936.9144285,1,1,Nagpur,20.100361,79.103607,30,99.5764560833333
281,Owner,0,0,2,BHK,950.269243,1,1,Nagpur,21.033401,79.491924,30,31.6756414333333
302,Owner,0,0,2,BHK,950.269243,1,1,Nagpur,21.033401,79.491924,30,31.6756414333333
126,Owner,0,0,2,BHK,910.2053325,1,1,Nagpur,21.118085,79.239259,29.7,94.2711674149077
3,Owner,0,0,2,BHK,1100.151745,1,1,Nagpur,21.093676,79.111965,29,37.9362670689655
82,Owner,0,0,2,BHK,926.5175719,1,1,Nagpur,26.48579,74.637122,29,31.9488817896552
99,Owner,0,1,2,BHK,900.0620732,1,1,Nagpur,21.167876,79.006178,29,95.8478119379311
191,Dealer,0,0,2,BHK,940.0324149,1,1,Nagpur,21.15389,79.08306,29,32.4149108586207
232,Owner,0,0,2,BHK,953.0069011,1,1,Nagpur,21.102912,79.094601,29,32.8623069344828
238,Dealer,0,0,2,BHK,900.0620732,1,1,Nagpur,21.111835,79.038732,29,102.900490219198
296,Owner,0,0,2,BHK,1030.30303,1,1,Nagpur,21.069719,79.131094,28.9,35.6506238754325
160,Dealer,0,0,2,BHK,1099.843994,1,1,Nagpur,21.094632,79.074805,28.2,39.001560070922
22,Dealer,0,0,2,BHK,1050.262566,1,1,Nagpur,21.033401,79.491924,28,106.869164506636
29,Owner,0,0,2,BHK,1050.262566,1,1,Nagpur,21.033401,79.491924,28,37.5093773571429
39,Owner,0,0,2,BHK,850.0303582,1,1,Nagpur,21.133445,79.1103,28,30.3582270785714
55,Dealer,0,1,2,BHK,1150.369762,1,1,Nagpur,21.094632,79.074805,28,102.136538539286
154,Owner,0,0,2,BHK,900.032144,1,1,Nagpur,21.181325,79.105515,28,32.1440051428571
186,Builder,1,0,2,BHK,859.4229589,0,0,Nagpur,21.069719,79.131094,28,30.6936771035714
213,Dealer,0,0,2,BHK,1172.03851,1,1,Nagpur,21.167876,79.006178,28,107.371136821429
231,Owner,0,0,2,BHK,680.1068739,1,1,Nagpur,21.15389,79.08306,28,24.2895312107143
245,Dealer,0,0,2,BHK,974.9303621,1,1,Nagpur,21.033401,79.491924,28,34.8189415035714
280,Owner,0,1,3,BHK,1016.702977,1,1,Nagpur,21,79,28,106.565623201623
298,Owner,0,0,2,BHK,750.0669703,1,1,Nagpur,21.089049,79.031688,28,26.7881060821429
140,Builder,1,1,2,BHK,974.48618,0,0,Nagpur,21.15389,79.08306,27.5,35.4358610909091
167,Owner,0,0,2,BHK,882.9300196,1,1,Nagpur,21.167876,79.006178,27,100.457593483079
184,Dealer,0,0,2,BHK,670.0379267,1,1,Nagpur,21.069719,79.131094,26.5,25.2844500641509
102,Owner,0,0,2,BHK,850.0323206,1,1,Nagpur,21.19233,79.062102,26.3,32.3206205551331
