,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
126,Dealer,0,0,2,BHK,1285.347044,1,1,Noida,28.5041,77.381557,40,32.1336761
127,Dealer,0,1,3,BHK,1550.064185,1,1,Noida,28.576117,77.382136,48.3,32.0924261904762
128,Dealer,0,0,3,BHK,1450.430347,1,1,Noida,28.553374,77.355611,45.5,31.877590043956
129,Dealer,0,0,3,BHK,1400.381922,1,1,Noida,28.57,77.32,44,31.8268618636364
130,Owner,0,1,3,BHK,1430.387794,1,1,Noida,28.44414,77.465898,45,31.7863954222222
131,Owner,0,1,3,BHK,1460.31746,1,1,Noida,28.44414,77.465898,46,31.7460317391304
132,Dealer,0,1,3,BHK,1396.382101,1,1,Noida,28.576117,77.382136,44,31.7359568409091
133,Dealer,0,1,3,BHK,1412.250079,1,1,Noida,28.5041,77.381557,44.5,31.7359568314607
134,Dealer,0,1,3,BHK,1339.848676,1,1,Noida,28.579004,77.431173,42.5,31.5258512
135,Dealer,0,1,4,BHK,2425.19685,1,1,Noida,28.507373,77.386719,77,31.496062987013
136,Dealer,0,1,2,BHK,1110.062893,1,1,Noida,28.505514,77.371732,35.3,31.446540878187
137,Dealer,0,0,2,BHK,1100.28293,1,1,Noida,28.57,77.32,35,31.4366551428571
138,Dealer,0,0,3,BHK,1350.078493,1,1,Noida,28.565172,77.355491,43,31.397174255814
139,Dealer,0,0,1,BHK,596.5021861,1,1,Noida,28.579004,77.431173,19.1,31.230480947644
140,Owner,1,0,3,BHK,1559.575795,0,1,Noida,28.579004,77.431173,50,31.1915159
141,Dealer,0,1,2,BHK,1162.718204,1,1,Noida,28.507373,77.386719,37.3,31.1720698123324
142,Dealer,0,0,2,BHK,883.1732259,1,1,Noida,28.579004,77.431173,28.5,30.9885342421053
143,Dealer,0,1,2,BHK,1040.247678,1,1,Noida,28.579004,77.431173,33.6,30.9597523214286
144,Dealer,0,0,2,BHK,987.3104302,1,1,Noida,28.579004,77.431173,31.9,30.9501702257053
145,Dealer,0,0,1,BHK,597.1534653,1,1,Noida,28.579004,77.431173,19.3,30.9405940569948
146,Owner,0,1,3,BHK,1175.015461,1,1,Noida,28.579004,77.431173,38,30.9214595
147,Dealer,0,0,3,BHK,1288.627936,1,1,Noida,28.57,77.32,41.7,30.9023485851319
148,Dealer,0,0,2,BHK,1050.030883,1,1,Noida,28.553374,77.355611,34,30.8832612647059
149,Dealer,0,0,2,BHK,800,1,1,Noida,28.552626,77.333948,26,30.8
150,Dealer,0,0,2,BHK,993.5602576,1,1,Noida,28.553374,77.355611,32.4,30.6654400493827
151,Dealer,0,1,3,BHK,1456.161864,1,1,Noida,28.5041,77.381557,47.5,30.6560392421053
152,Owner,0,0,1,BHK,550.1222494,1,1,Noida,28.593566,77.362752,18,30.5623471888889
153,Dealer,0,1,4,BHK,2440.512508,1,1,Noida,28.507373,77.386719,80,30.50640635
154,Dealer,0,0,2,BHK,972.2645535,1,1,Noida,28.569103,77.316106,31.9,30.4785126489028
155,Dealer,0,1,2,BHK,939.4952873,1,1,Noida,28.5041,77.381557,30.9,30.4043782297735
156,Dealer,0,1,2,BHK,1148.587056,1,1,Noida,28.507373,77.386719,37.8,30.385900952381
157,Dealer,0,0,3,BHK,1458.017581,1,1,Noida,28.579004,77.431173,48.1,30.3122158212058
158,Dealer,0,1,2,BHK,1060.284762,1,1,Noida,28.579004,77.431173,35,30.2938503428571
159,Owner,0,0,2,BHK,1120.193763,1,1,Noida,28.579004,77.431173,37,30.2755071081081
160,Dealer,0,0,2,BHK,965.0180941,1,1,Noida,28.5041,77.381557,32,30.156815440625
161,Dealer,0,0,2,BHK,1050.105011,1,1,Noida,28.57,77.32,35,30.0030003142857
162,Owner,0,0,3,BHK,1500.150015,1,1,Noida,28.57,77.32,50,30.0030003
163,Dealer,0,0,2,BHK,1200.120012,1,1,Noida,28.5041,77.381557,40,30.0030003
164,Dealer,0,0,2,BHK,900.090009,1,1,Noida,28.579004,77.431173,30,30.0030003
165,Dealer,0,0,1,BHK,600.060006,1,1,Noida,28.552626,77.333948,20,30.0030003
166,Dealer,0,1,1,BHK,600.060006,1,1,Noida,28.576117,77.382136,20,30.0030003
167,Owner,0,1,3,BHK,2060.316512,1,1,Noida,28.579004,77.431173,69,29.8596595942029
168,Dealer,0,0,2,BHK,925.096986,1,1,Noida,28.553374,77.355611,31,29.8418382580645
169,Dealer,0,0,2,BHK,850.2386635,1,1,Noida,28.553374,77.355611,28.5,29.8329355614035
170,Dealer,0,0,3,BHK,947.4309474,1,1,Noida,28.583704,77.360401,31.9,29.7000296990596
171,Dealer,1,0,2,BHK,1050.295858,0,1,Noida,28.552626,77.333948,35.5,29.5857988169014
172,Dealer,0,1,3,BHK,1256.281407,1,1,Noida,28.5041,77.381557,42.5,29.5595625176471
173,Dealer,0,0,4,BHK,2506.635211,1,1,Noida,28.5041,77.381557,85,29.4898260117647
174,Dealer,0,1,3,BHK,1356.132075,1,1,Noida,28.5041,77.381557,46,29.4811320652174
175,Owner,0,0,2,BHK,1000,1,1,Noida,28.6221,77.3674,34,29.4
176,Dealer,0,1,2,BHK,940.6231628,1,1,Noida,28.5041,77.381557,32,29.3944738375
177,Dealer,0,1,2,BHK,942.1778691,1,1,Noida,28.5041,77.381557,32.1,29.3513354859813
178,Owner,0,0,3,BHK,1464.128843,1,1,Noida,28.579004,77.431173,50,29.28257686
179,Owner,0,0,2,BHK,980.1053248,1,1,Noida,28.522931,77.357078,33.5,29.2568753671642
180,Owner,0,1,2,BHK,1097.132826,1,1,Noida,28.579004,77.431173,37.5,29.25687536
181,Dealer,0,0,2,BHK,1070.175439,1,1,Noida,28.506454,77.409568,36.6,29.2397660928962
182,Dealer,0,1,2,BHK,964.0666082,1,1,Noida,28.5041,77.381557,33,29.2141396424242
183,Dealer,0,1,3,BHK,1220.220802,1,1,Noida,28.5041,77.381557,42,29.0528762380952
184,Dealer,0,1,3,BHK,1220.220802,1,1,Noida,28.5041,77.381557,42,29.0528762380952
185,Dealer,0,0,3,BHK,1800.232288,1,1,Noida,28.5041,77.381557,62,29.0360046451613
186,Owner,0,1,2,BHK,928.0742459,1,1,Noida,28.44414,77.465898,32,29.002320184375
187,Owner,0,0,3,BHK,1450.116009,1,1,Noida,28.579004,77.431173,50,29.00232018
188,Dealer,0,1,2,BHK,942.0289855,1,1,Noida,28.5041,77.381557,32.5,28.9855072461538
189,Dealer,0,1,3,BHK,1520.417029,1,1,Noida,28.507373,77.386719,52.5,28.9603243619048
190,Dealer,0,0,1,BHK,650.1011268,1,1,Noida,28.57,77.32,22.5,28.8933834133333
191,Dealer,0,0,2,BHK,1149.755677,1,1,Noida,28.5216,77.3863,40,28.743891925
192,Owner,0,0,2,BHK,1250,1,1,Noida,28.5041,77.381557,43.5,28.7
193,Dealer,0,1,2,BHK,943.1266076,1,1,Noida,28.5041,77.381557,33,28.579594169697
194,Dealer,0,1,3,BHK,1174.285714,1,0,Noida,28.579004,77.431173,41.1,28.5714285644769
195,Dealer,0,1,3,BHK,1356.36779,1,1,Noida,28.5041,77.381557,47.5,28.5551113684211
196,Dealer,0,1,2,BHK,942.0496717,1,1,Noida,28.5041,77.381557,33,28.5469597484848
197,Dealer,0,1,2,BHK,942.0496717,1,1,Noida,28.5041,77.381557,33,28.5469597484848
198,Dealer,0,1,2,BHK,950.0713267,1,1,Noida,28.5041,77.381557,33.3,28.5306704714715
199,Dealer,0,0,2,BHK,1052.48146,1,1,Noida,28.579004,77.431173,36.9,28.5225327913279
200,Owner,0,0,4,BHK,2364.672365,1,1,Noida,28.579004,77.431173,83,28.4900284939759
201,Dealer,0,0,3,BHK,1300.142248,1,1,Noida,28.57,77.32,45.7,28.4495021444201
202,Owner,0,0,2,BHK,821.9567691,1,1,Noida,28.506454,77.409568,28.9,28.4414106955017
203,Dealer,0,1,3,BHK,1300.169587,1,1,Noida,28.579004,77.431173,46,28.2645562391304
204,Dealer,0,1,3,BHK,1356.315343,1,1,Noida,28.5041,77.381557,48,28.2565696458333
205,Owner,0,1,3,BHK,1550.169109,1,1,Noida,28.507373,77.386719,55,28.1848928909091
206,Owner,0,1,4,BHK,3374.578178,1,1,Noida,28.5035,77.426447,120,28.1214848166667
207,Dealer,0,1,3,BHK,1220.196353,1,1,Noida,28.5041,77.381557,43.5,28.0504908735632
208,Owner,0,1,3,BHK,1400.16802,1,1,Noida,28.44414,77.465898,50,28.0033604
209,Dealer,0,1,2,BHK,1175.153889,1,1,Noida,28.579004,77.431173,42,27.9798545
210,Owner,0,0,3,BHK,1285.275217,1,1,Noida,28.579004,77.431173,46,27.9407655869565
211,Dealer,0,0,3,BHK,1899.972059,1,1,Noida,28.506454,77.409568,68,27.9407655735294
212,Dealer,0,1,3,BHK,1353.236607,1,1,Noida,28.5041,77.381557,48.5,27.9017857113402
213,Owner,0,0,3,BHK,1464.026771,1,1,Noida,28.579004,77.431173,52.5,27.8862242095238
214,Dealer,0,0,2,BHK,1162.855549,1,1,Noida,28.579004,77.431173,41.7,27.8862241966427
215,Dealer,0,0,4,BHK,1898.663697,1,1,Noida,28.579004,77.431173,68.2,27.8396436510264
216,Dealer,0,0,3,BHK,1600.333983,1,1,Noida,28.579004,77.431173,57.5,27.8318953565217
217,Dealer,0,1,4,BHK,2250,1,1,Noida,28.576117,77.382136,81,27.8
218,Dealer,0,0,3,BHK,1250,1,1,Noida,28.553374,77.355611,45,27.8
219,Dealer,0,1,2,BHK,956.2084257,1,1,Noida,28.5041,77.381557,34.5,27.7161862521739
220,Owner,0,1,2,BHK,1245.15772,1,1,Noida,28.579004,77.431173,45,27.6701715555556
221,Owner,0,0,2,BHK,800,1,1,Noida,28.579004,77.431173,29,27.6
222,Owner,0,0,4,BHK,2200.220022,1,1,Noida,28.527597,77.389374,80,27.502750275
223,Dealer,0,1,2,BHK,990.0990099,1,1,Noida,28.579004,77.431173,36,27.502750275
224,Dealer,0,1,2,BHK,990.0990099,1,1,Noida,28.579004,77.431173,36,27.502750275
225,Dealer,1,0,2,BHK,1047.566676,0,1,Noida,28.57,77.32,38.1,27.4951883464567
226,Dealer,0,0,2,BHK,1070.25247,1,1,Noida,28.506454,77.409568,39,27.442371025641
227,Owner,0,0,2,BHK,1015.089163,1,1,Noida,28.588021,77.391359,37,27.4348422432432
228,Owner,0,1,2,BHK,850.0137099,1,1,Noida,28.5041,77.381557,31,27.4197970935484
229,Owner,0,0,2,BHK,1000,1,1,Noida,28.536585,77.383669,36.5,27.4
230,Dealer,0,1,3,BHK,1355.792933,1,1,Noida,28.5041,77.381557,49.5,27.3897562222222
231,Dealer,0,1,2,BHK,1040.240898,1,1,Noida,28.5035,77.426447,38,27.3747604736842
232,Dealer,0,0,3,BHK,1599.671862,1,1,Noida,28.579004,77.431173,58.5,27.3448181538462
233,Owner,0,1,2,BHK,928.2009282,1,1,Noida,28.44414,77.465898,34,27.3000273
234,Dealer,0,1,3,BHK,1364.25648,1,1,Noida,28.5041,77.381557,50,27.2851296
235,Owner,1,1,2,BHK,1132.024004,0,1,Noida,28.579004,77.431173,41.5,27.2776868433735
236,Owner,0,1,2,BHK,953.1590414,1,1,Noida,28.44414,77.465898,35,27.2331154685714
237,Dealer,0,0,2,BHK,830.1578661,1,1,Noida,28.494868,77.410298,30.5,27.2182906918033
238,Dealer,0,0,2,BHK,883.1521739,1,1,Noida,28.579004,77.431173,32.5,27.1739130430769
239,Dealer,0,0,3,BHK,1317.218903,1,1,Noida,28.579004,77.431173,48.5,27.1591526391753
240,Dealer,0,1,3,BHK,1220.173536,1,1,Noida,28.5041,77.381557,45,27.1149674666667
241,Dealer,0,1,3,BHK,1220.173536,1,1,Noida,28.5041,77.381557,45,27.1149674666667
242,Owner,0,0,2,BHK,1000,1,1,Noida,28.588021,77.391359,37,27
243,Owner,0,1,3,BHK,1255.060729,1,1,Noida,28.579004,77.431173,46.5,26.990553311828
244,Dealer,0,0,3,BHK,1200.107875,1,1,Noida,28.57,77.32,44.5,26.9687162921348
245,Dealer,0,1,3,BHK,1590.296496,1,1,Noida,28.579004,77.431173,59,26.9541778983051
246,Owner,0,0,2,BHK,700.0538503,1,1,Noida,28.564519,77.366816,26,26.9251480884615
247,Dealer,0,0,3,BHK,1265.141319,1,1,Noida,28.506454,77.409568,47,26.9179004042553
248,Owner,0,1,2,BHK,995.1586875,1,1,Noida,28.579004,77.431173,37,26.8961807432432
249,Dealer,0,0,3,BHK,2150.537634,1,1,Noida,28.5679,77.3679,80,26.881720425
250,Owner,0,0,2,BHK,1075.268817,1,1,Noida,28.585757,77.396668,40,26.881720425
251,Dealer,0,0,2,BHK,883.0612791,1,1,Noida,28.579004,77.431173,33,26.7594327
252,Dealer,0,0,2,BHK,883.0612791,1,1,Noida,28.579004,77.431173,33,26.7594327
253,Dealer,0,0,2,BHK,883.0612791,1,1,Noida,28.579004,77.431173,33,26.7594327
254,Dealer,0,1,3,BHK,1550.387597,1,1,Noida,28.576117,77.382136,58,26.730820637931
255,Owner,0,0,4,BHK,2000,1,1,Noida,28.530397,77.368246,75,26.7
256,Dealer,0,1,3,BHK,1280,1,1,Noida,28.5041,77.381557,48,26.7
257,Owner,0,0,3,BHK,1200,1,1,Noida,28.579004,77.431173,45,26.7
258,Owner,0,1,2,BHK,960,1,1,Noida,28.44414,77.465898,36,26.7
259,Dealer,0,0,2,BHK,882.6666667,1,0,Noida,28.579004,77.431173,33.1,26.6666666676737
260,Owner,0,0,4,BHK,2526.595745,1,1,Noida,28.579004,77.431173,95,26.5957446842105
261,Dealer,0,0,2,BHK,1090.135602,1,1,Noida,28.535783,77.400502,41,26.5886732195122
262,Owner,1,1,2,BHK,850.1594049,0,1,Noida,28.5041,77.381557,32,26.567481403125
263,Owner,1,1,3,BHK,1274.900398,0,1,Noida,28.579004,77.431173,48,26.5604249583333
264,Owner,0,0,2,BHK,928.135773,1,1,Noida,46.9096744,-114.053121,35,26.5181649428571
265,Dealer,0,1,3,BHK,1750.198886,1,1,Noida,28.576117,77.382136,66,26.5181649393939
266,Dealer,0,0,2,BHK,1100.212089,1,1,Noida,28.5216,77.3863,41.5,26.5111346746988
267,Owner,0,1,3,BHK,2250.463331,1,1,Noida,28.44414,77.465898,85,26.4760391882353
268,Dealer,0,1,3,BHK,1750.06619,1,1,Noida,28.576117,77.382136,66.1,26.476039183056
269,Dealer,0,1,2,BHK,950.1187648,1,1,Noida,28.576117,77.382136,36,26.3921879111111
270,Owner,0,0,2,BHK,1055.130572,1,1,Noida,28.579004,77.431173,40,26.3782643
271,Dealer,0,0,2,BHK,883.2059056,1,1,Noida,28.579004,77.431173,33.5,26.3643553910448
272,Dealer,0,1,2,BHK,1150,1,1,Noida,28.576117,77.382136,43.7,26.3
