,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
77,Owner,0,1,1,BHK,469.8318497,1,1,Jaipur,27.837137,76.239043,9.5,49.4559841789474
78,Dealer,0,0,2,BHK,1137.487636,1,1,Jaipur,26.591483,76.110858,23,49.455984173913
79,Owner,0,0,3,BHK,1599.409449,1,1,Jaipur,26.928785,75.828002,32.5,49.2125984307692
80,Dealer,0,0,3,BHK,1325.478645,1,1,Jaipur,26.8626,75.7633,27,49.0918016666667
81,Owner,0,0,1,BHK,490.1960784,1,1,Jaipur,26.16667,75.78333,10,49.01960784
82,Owner,0,1,2,BHK,925.0243427,1,1,Jaipur,26.928785,75.828002,19,48.6854917210526
83,Dealer,0,0,2,BHK,800.1939864,1,1,Jaipur,26.955346,75.734793,16.5,48.4966052363636
84,Owner,0,0,2,BHK,630.1502666,1,1,Jaipur,26.91667,75.86667,13,48.4730974307692
85,Owner,0,0,2,BHK,750.2420136,1,1,Jaipur,26.928785,75.828002,15.5,48.4027105548387
86,Dealer,0,0,3,BHK,1449.975834,1,1,Jaipur,26.832353,75.841749,30,48.3325278
87,Dealer,0,0,3,BHK,1097.148381,1,1,Jaipur,26.928785,75.828002,22.7,48.3325277973568
88,Dealer,0,0,2,BHK,700.1448576,1,1,Jaipur,26.968933,75.755339,14.5,48.2858522482759
89,Owner,0,0,1,BHK,675.6756757,1,1,Jaipur,27.61194,75.13972,14,48.2625482642857
90,Owner,0,0,2,BHK,1110.03861,1,1,Jaipur,26.9883,75.5846,23,48.2625482608696
91,Dealer,1,0,3,BHK,1471.297636,0,1,Jaipur,26.928785,75.828002,30.5,48.2392667540984
92,Dealer,0,0,3,BHK,1539.201539,1,1,Jaipur,26.928785,75.828002,32,48.10004809375
93,Owner,0,0,2,BHK,1200.192031,1,1,Jaipur,26.832353,75.841749,25,48.00768124
94,Owner,0,0,2,BHK,1198.465964,1,1,Jaipur,27.61194,75.13972,25,47.93863856
95,Owner,0,0,2,BHK,1485.385721,1,1,Jaipur,59.912884,10.741975,31,47.9156684193548
96,Dealer,0,0,2,BHK,1100.478469,1,1,Jaipur,26.832353,75.841749,23,47.8468899565217
97,Owner,0,0,3,BHK,1575.178998,1,1,Jaipur,26.928785,75.828002,33,47.7326969090909
98,Dealer,0,0,2,BHK,1050.119332,1,1,Jaipur,26.832353,75.841749,22,47.7326969090909
99,Owner,0,1,3,BHK,1205.335874,1,1,Jaipur,26.928785,75.828002,25.3,47.6417341501976
100,Dealer,1,0,2,BHK,1138.637446,0,1,Jaipur,26.928785,75.828002,23.9,47.6417341422594
101,Dealer,0,1,2,BHK,833.3333333,1,0,Jaipur,26.928785,75.828002,17.5,47.6190476171429
102,Dealer,1,0,2,BHK,1090.47619,0,1,Jaipur,26.928785,75.828002,22.9,47.6190475982533
103,Dealer,1,0,2,BHK,1090.47619,0,0,Jaipur,26.928785,75.828002,22.9,47.6190475982533
104,Dealer,0,1,3,BHK,1763.307985,1,1,Jaipur,26.928785,75.828002,37.1,47.528517115903
105,Dealer,0,0,3,BHK,1467.933492,1,1,Jaipur,26.928785,75.828002,30.9,47.5059382524272
106,Dealer,0,0,3,BHK,950.1187648,1,1,Jaipur,26.968933,75.755339,20,47.50593824
107,Builder,0,0,3,BHK,1995.249406,1,0,Jaipur,26.8626,75.7633,42,47.5059382380952
108,Dealer,0,1,2,BHK,878.4425451,1,1,Jaipur,26.928785,75.828002,18.5,47.4833808162162
109,Dealer,0,0,3,BHK,1066.350711,1,1,Jaipur,26.928785,75.828002,22.5,47.3933649333333
110,Dealer,0,1,2,BHK,924.1706161,1,1,Jaipur,26.928785,75.828002,19.5,47.3933649282051
111,Owner,0,1,2,BHK,900.0473709,1,1,Jaipur,26.928785,75.828002,19,47.3709142578947
112,Dealer,0,0,3,BHK,1400.560224,1,1,Jaipur,26.832353,75.841749,30,46.6853408
113,Dealer,0,0,3,BHK,1400.560224,1,1,Jaipur,22.471606,70.061222,30,46.6853408
114,Owner,0,0,2,BHK,700.280112,1,1,Jaipur,26.91667,75.86667,15,46.6853408
115,Dealer,0,0,2,BHK,700.280112,1,1,Jaipur,26.968933,75.755339,15,46.6853408
116,Owner,0,0,1,BHK,700.280112,1,1,Jaipur,28.839709,75.132735,15,46.6853408
117,Owner,0,0,2,BHK,699.9533364,1,1,Jaipur,26.807408,75.838659,15,46.66355576
118,Owner,0,0,3,BHK,1395.348837,1,1,Jaipur,26.748588,75.45094,30,46.5116279
119,Dealer,0,0,2,BHK,1486.988848,1,1,Jaipur,26.8626,75.7633,32,46.4684015
120,Dealer,0,0,2,BHK,1486.298189,1,1,Jaipur,26.8626,75.7633,32,46.44681840625
121,Dealer,0,0,3,BHK,1250,1,1,Jaipur,26.859526,75.711394,27,46.3
122,Owner,0,0,2,BHK,1111.111111,1,1,Jaipur,26.591483,76.110858,24,46.2962962916667
123,Dealer,0,0,2,BHK,969.9769053,1,1,Jaipur,25.879721,86.587391,21,46.1893764428571
124,Owner,0,0,3,BHK,1500.461681,1,1,Jaipur,26.859526,75.711394,32.5,46.1680517230769
125,Owner,0,0,2,BHK,1200.369344,1,1,Jaipur,26.832353,75.841749,26,46.1680516923077
126,Owner,0,0,2,BHK,1059.907834,1,1,Jaipur,26.8626,75.7633,23,46.0829493043478
127,Builder,1,1,1,BHK,363.7200737,0,0,Jaipur,26.832353,75.841749,7.9,46.0405156582278
128,Dealer,0,0,3,BHK,1149.954002,1,1,Jaipur,26.91667,75.86667,25,45.99816008
129,Dealer,0,0,3,BHK,1149.954002,1,1,Jaipur,25.879721,86.587391,25,45.99816008
130,Dealer,0,0,3,BHK,1538.108356,1,1,Jaipur,26.928785,75.828002,33.5,45.9136822686567
131,Owner,0,0,2,BHK,1006.404392,1,1,Jaipur,26.928785,75.828002,22,45.7456541818182
132,Dealer,0,0,4,BHK,1600.365798,1,1,Jaipur,26.8626,75.7633,35,45.7247370857143
133,Dealer,0,0,4,BHK,1600.365798,1,1,Jaipur,26.8626,75.7633,35,45.7247370857143
134,Dealer,0,0,2,BHK,1099.954359,1,1,Jaipur,26.832353,75.841749,24.1,45.6412597095436
135,Owner,0,0,3,BHK,1300.182482,1,1,Jaipur,26.832353,75.841749,28.5,45.6204379649123
136,Dealer,0,0,3,BHK,1500,1,1,Jaipur,26.832353,75.841749,33,45.5
137,Dealer,0,0,3,BHK,1500,1,1,Jaipur,26.832353,75.841749,33,45.5
138,Dealer,0,0,3,BHK,1450,1,1,Jaipur,26.955346,75.734793,31.9,45.5
139,Owner,0,0,1,BHK,500,1,1,Jaipur,26.928785,75.828002,11,45.5
140,Owner,0,0,3,BHK,1450.589302,1,1,Jaipur,26.9358,75.7174,32,45.3309156875
141,Owner,1,0,2,BHK,950.2262443,0,1,Jaipur,26.91667,75.86667,21,45.2488687761905
142,Owner,0,0,3,BHK,1175.406872,1,1,Jaipur,26.76689,75.836081,26,45.2079566153846
143,Builder,1,1,2,BHK,573.6224029,0,0,Jaipur,26.16667,75.78333,12.7,45.1671183385827
144,Dealer,0,0,3,BHK,1400.180668,1,1,Jaipur,26.832353,75.841749,31,45.1671183225806
145,Dealer,0,0,3,BHK,1172.755977,1,1,Jaipur,26.928785,75.828002,26,45.1059991153846
146,Dealer,0,0,3,BHK,1350.135014,1,1,Jaipur,26.832353,75.841749,30,45.0045004666667
147,Dealer,0,0,3,BHK,1350.135014,1,1,Jaipur,26.8626,75.7633,30,45.0045004666667
148,Owner,0,0,3,BHK,4500.450045,1,1,Jaipur,26.8626,75.7633,100,45.00450045
149,Owner,0,0,3,BHK,4500.450045,1,1,Jaipur,26.8626,75.7633,100,45.00450045
150,Dealer,0,0,3,BHK,1349.527665,1,1,Jaipur,28.683355,77.457981,30,44.9842555
151,Owner,0,0,2,BHK,831.8345324,1,1,Jaipur,26.91667,75.86667,18.5,44.9640287783784
152,Owner,1,0,3,BHK,1385.165326,0,1,Jaipur,26.773189,75.61191,31,44.6827524516129
153,Owner,0,0,3,BHK,2052.655065,1,1,Jaipur,26.928785,75.828002,46,44.6229361956522
154,Dealer,0,0,2,BHK,1160.196341,1,1,Jaipur,26.832353,75.841749,26,44.6229361923077
155,Owner,0,0,3,BHK,1250,1,1,Jaipur,26.955346,75.734793,28,44.6
156,Owner,0,0,1,BHK,650.0445236,1,1,Jaipur,26.950182,76.12837,14.6,44.5235975068493
157,Owner,0,0,2,BHK,1111.111111,1,1,Jaipur,26.591483,76.110858,25,44.44444444
158,Dealer,0,0,2,BHK,1155.042203,1,1,Jaipur,26.832353,75.841749,26,44.4247001153846
159,Dealer,0,0,3,BHK,1200,1,1,Jaipur,25.879721,86.587391,27,44.4
160,Owner,0,0,3,BHK,1200,1,1,Jaipur,26.91667,75.86667,27,44.4
161,Owner,0,0,3,BHK,1200,1,1,Jaipur,26.832353,75.841749,27,44.4
162,Owner,1,1,4,BHK,2219.263205,0,1,Jaipur,27.61194,75.13972,50,44.3852641
163,Owner,0,0,3,BHK,1063.35844,1,1,Jaipur,28.684262,77.357147,24,44.3066016666667
164,Owner,0,0,2,BHK,1151.46147,1,1,Jaipur,26.928785,75.828002,26,44.2869796153846
165,Dealer,0,0,3,BHK,1549.358123,1,1,Jaipur,26.832353,75.841749,35,44.2673749428571
166,Owner,0,0,3,BHK,2122.015915,1,1,Jaipur,26.928785,75.828002,48,44.2086648958333
167,Owner,0,0,3,BHK,1679.929266,1,1,Jaipur,26.9248,75.7474,38,44.2086648947368
168,Dealer,0,0,3,BHK,1378.091873,1,1,Jaipur,26.832353,75.841749,31.2,44.1696113141026
169,Dealer,0,0,3,BHK,1322.751323,1,1,Jaipur,26.8626,75.7633,30,44.0917107666667
170,Dealer,0,0,3,BHK,1450.617284,1,1,Jaipur,26.955346,75.734793,32.9,44.0917107598784
171,Owner,0,0,3,BHK,1586.602027,1,1,Jaipur,26.928785,75.828002,36,44.0722785277778
172,Owner,0,1,2,BHK,924.7027741,1,1,Jaipur,26.928785,75.828002,21,44.0334654333333
173,Dealer,0,0,2,BHK,1100.352113,1,1,Jaipur,26.8626,75.7633,25,44.01408452
174,Owner,0,0,2,BHK,1100.352113,1,1,Jaipur,26.8377,75.8256,25,44.01408452
175,Owner,0,0,2,BHK,1100.352113,1,1,Jaipur,26.832353,75.841749,25,44.01408452
176,Owner,0,0,3,BHK,2200.704225,1,1,Jaipur,22.471606,70.061222,50,44.0140845
177,Dealer,0,0,3,BHK,1448.06338,1,1,Jaipur,26.955346,75.734793,32.9,44.0140844984802
178,Dealer,0,0,3,BHK,1359.649123,1,1,Jaipur,26.8626,75.7633,31,43.8596491290323
179,Owner,0,0,3,BHK,1400.437637,1,1,Jaipur,26.8626,75.7633,32,43.76367615625
180,Owner,1,0,1,BHK,393.8730853,0,1,Jaipur,26.832353,75.841749,9,43.7636761444444
181,Dealer,0,0,3,BHK,1396.061269,1,1,Jaipur,26.8626,75.7633,31.9,43.7636761442006
182,Dealer,0,1,3,BHK,1204.714099,1,1,Jaipur,26.928785,75.828002,27.6,43.649061557971
183,Owner,0,0,3,BHK,1309.471846,1,1,Jaipur,26.9883,75.5846,30,43.6490615333333
184,Dealer,0,0,3,BHK,1659.407666,1,1,Jaipur,26.928785,75.828002,38.1,43.5540069816273
185,Dealer,0,0,3,BHK,1350.174216,1,1,Jaipur,26.832353,75.841749,31,43.5540069677419
186,Owner,0,0,2,BHK,1000,1,1,Jaipur,59.912884,10.741975,23,43.5
187,Dealer,0,0,3,BHK,1349.826389,1,1,Jaipur,26.832353,75.841749,31.1,43.4027777813505
188,Owner,0,0,3,BHK,1300.390117,1,1,Jaipur,24.090195,87.990011,30,43.3463372333333
189,Dealer,0,0,2,BHK,1125.054089,1,1,Jaipur,26.832353,75.841749,26,43.2713111153846
190,Dealer,0,0,3,BHK,1124.567474,1,1,Jaipur,26.9883,75.5846,26,43.2525951538462
191,Dealer,0,0,2,BHK,843.4256055,1,1,Jaipur,26.9883,75.5846,19.5,43.2525951538462
192,Owner,1,0,1,BHK,449.6325119,0,1,Jaipur,26.91667,75.86667,10.4,43.233895375
193,Owner,0,0,2,BHK,950.3239741,1,1,Jaipur,26.91667,75.86667,22,43.1965442772727
194,Dealer,0,0,2,BHK,949.9136442,1,1,Jaipur,26.9883,75.5846,22,43.1778929181818
195,Owner,0,0,3,BHK,1510.574018,1,1,Jaipur,27.61194,75.13972,35,43.1592576571429
196,Dealer,0,0,3,BHK,1552.393273,1,1,Jaipur,27.073397,75.594316,36,43.1220353611111
197,Owner,0,0,3,BHK,1551.724138,1,1,Jaipur,27.073397,75.594316,36,43.1034482777778
198,Owner,0,0,2,BHK,1378.122308,1,1,Jaipur,26.959353,75.779194,32,43.066322125
199,Dealer,0,0,2,BHK,750.1071582,1,1,Jaipur,27.61194,75.13972,17.5,42.8632661828571
200,Dealer,0,0,2,BHK,895.8422632,1,1,Jaipur,26.955346,75.734793,20.9,42.8632661818182
201,Owner,0,0,2,BHK,900.1285898,1,1,Jaipur,26.9883,75.5846,21,42.8632661809524
202,Owner,0,0,3,BHK,1200.171453,1,1,Jaipur,26.926,75.8235,28,42.8632661785714
203,Dealer,0,0,4,BHK,1500.214316,1,1,Jaipur,26.8626,75.7633,35,42.8632661714286
204,Owner,0,0,3,BHK,1490.630324,1,1,Jaipur,26.928785,75.828002,35,42.5894378285714
205,Owner,0,0,3,BHK,1489.995743,1,1,Jaipur,26.532207,75.520538,35,42.5713069428571
206,Dealer,0,0,2,BHK,850.3401361,1,1,Jaipur,26.8626,75.7633,20,42.517006805
207,Dealer,0,0,2,BHK,909.8639456,1,1,Jaipur,26.857412,75.743221,21.4,42.5170068037383
208,Owner,0,0,2,BHK,1487.462813,1,1,Jaipur,26.54496,75.58396,35,42.4989375142857
209,Dealer,0,0,3,BHK,1400.084854,1,1,Jaipur,26.8626,75.7633,33,42.4268137575758
210,Owner,0,0,2,BHK,1060.220526,1,1,Jaipur,26.89364,75.775453,25,42.40882104
211,Owner,0,0,2,BHK,931.01989,1,1,Jaipur,26.748588,75.45094,22,42.3190859090909
212,Dealer,0,0,3,BHK,1350.21097,1,1,Jaipur,26.8626,75.7633,32,42.1940928125
213,Owner,0,0,2,BHK,800,1,1,Jaipur,26.91667,75.86667,19,42.1
214,Dealer,0,0,3,BHK,1220.025242,1,1,Jaipur,26.832353,75.841749,29,42.0698359310345
215,Owner,0,0,3,BHK,1994.960101,1,1,Jaipur,26.8626,75.7633,47.5,41.9991600210526
216,Owner,0,0,3,BHK,1299.790356,1,1,Jaipur,29.116822,75.767169,31,41.9287211612903
217,Owner,0,0,2,BHK,899.58159,1,1,Jaipur,26.816817,75.859658,21.5,41.8410041860465
218,Dealer,0,0,2,BHK,1487.5,1,1,Jaipur,59.912884,10.741975,35.7,41.7
219,Dealer,0,0,3,BHK,1250,1,1,Jaipur,26.832353,75.841749,30,41.7
220,Dealer,0,0,2,BHK,1000,1,1,Jaipur,25.879721,86.587391,24,41.7
221,Dealer,0,0,2,BHK,1000,1,1,Jaipur,26.91667,75.86667,24,41.7
222,Dealer,0,0,2,BHK,875,1,1,Jaipur,26.832353,75.841749,21,41.7
223,Dealer,0,0,2,BHK,1488.12005,1,1,Jaipur,59.912884,10.741975,35.7,41.6840350140056
224,Dealer,0,0,2,BHK,1486.880466,1,1,Jaipur,26.8626,75.7633,35.7,41.6493127731092
225,Owner,0,0,2,BHK,1240.149316,1,1,Jaipur,26.832353,75.841749,29.9,41.4765657525084
226,Owner,0,0,3,BHK,1200.331126,1,1,Jaipur,26.832353,75.841749,29,41.3907284827586
227,Owner,0,0,2,BHK,1055.026893,1,1,Jaipur,26.832353,75.841749,25.5,41.3736036470588
228,Dealer,0,0,2,BHK,800.330033,1,1,Jaipur,26.9883,75.5846,19.4,41.2541254123711
229,Dealer,0,0,2,BHK,910.214168,1,1,Jaipur,26.8626,75.7633,22.1,41.1861614479638
230,Builder,0,0,1,BHK,700.1647446,1,0,Jaipur,26.979452,75.765051,17,41.1861614470588
231,Owner,0,0,2,BHK,1110.197368,1,1,Jaipur,26.532207,75.520538,27,41.118421037037
232,Dealer,0,0,3,BHK,1372.790793,1,1,Jaipur,26.928785,75.828002,33.4,41.101520748503
233,Owner,0,0,2,BHK,1230.0123,1,1,Jaipur,26.91667,75.86667,30,41.00041
234,Dealer,0,0,2,BHK,1230.0123,1,1,Jaipur,26.832353,75.841749,30,41.00041
235,Owner,0,0,1,BHK,646.7458043,1,1,Jaipur,26.832353,75.841749,15.8,40.9332787531646
236,Owner,0,0,2,BHK,900.1636661,1,1,Jaipur,26.807408,75.838659,22,40.9165302772727
237,Dealer,0,0,2,BHK,900.1636661,1,1,Jaipur,26.8626,75.7633,22,40.9165302772727
238,Dealer,0,0,4,BHK,3390.522876,1,1,Jaipur,26.928785,75.828002,83,40.8496732048193
239,Owner,1,1,3,BHK,1204.081633,0,1,Jaipur,26.928785,75.828002,29.5,40.8163265423729
240,Dealer,0,0,2,BHK,1020.408163,1,1,Jaipur,26.832353,75.841749,25,40.81632652
241,Dealer,0,0,3,BHK,2765.784114,1,1,Jaipur,26.928785,75.828002,67.9,40.7331975552283
242,Dealer,0,0,3,BHK,1995.114007,1,1,Jaipur,26.773189,75.61191,49,40.7166123877551
243,Dealer,0,0,3,BHK,1200.162734,1,1,Jaipur,26.832353,75.841749,29.5,40.6834825084746
244,Dealer,0,0,3,BHK,1300.284437,1,1,Jaipur,26.8626,75.7633,32,40.63388865625
245,Dealer,0,0,3,BHK,1300.284437,1,1,Jaipur,26.8626,75.7633,32,40.63388865625
246,Dealer,0,0,3,BHK,1300.284437,1,1,Jaipur,26.8626,75.7633,32,40.63388865625
247,Dealer,0,0,3,BHK,1379.87013,1,1,Jaipur,26.8626,75.7633,34,40.5844155882353
248,Owner,0,0,2,BHK,806.6477503,1,1,Jaipur,26.807408,75.838659,19.9,40.5350628291457
249,Owner,0,0,3,BHK,1559.967585,1,1,Jaipur,26.928785,75.828002,38.5,40.5186385714286
250,Dealer,0,0,2,BHK,1049.656843,1,1,Jaipur,26.832353,75.841749,26,40.3714170384615
251,Dealer,1,0,3,BHK,1291.364003,0,1,Jaipur,26.91667,75.86667,32,40.35512509375
252,Owner,0,0,2,BHK,1250,1,1,Jaipur,26.8626,75.7633,31,40.3
253,Owner,0,0,3,BHK,1489.533011,1,1,Jaipur,26.928785,75.828002,37,40.2576489459459
254,Dealer,0,0,3,BHK,4000,1,1,Jaipur,26.809242,75.741434,100,40
255,Dealer,0,0,3,BHK,1748,1,1,Jaipur,26.928785,75.828002,43.7,40
256,Dealer,0,0,3,BHK,1400,1,1,Jaipur,26.8626,75.7633,35,40
257,Owner,0,0,3,BHK,1400,1,1,Jaipur,26.91868,75.750399,35,40
258,Owner,0,0,3,BHK,1400,1,1,Jaipur,26.8626,75.7633,35,40
259,Dealer,0,0,3,BHK,1400,1,1,Jaipur,26.8626,75.7633,35,40
260,Owner,0,0,3,BHK,1400,1,1,Jaipur,26.91667,75.86667,35,40
261,Dealer,0,0,2,BHK,1308,1,1,Jaipur,26.928785,75.828002,32.7,40
262,Owner,0,0,3,BHK,1300,1,1,Jaipur,26.928785,75.828002,32.5,40
263,Owner,0,0,2,BHK,1200,1,1,Jaipur,26.876538,75.58753,30,40
264,Owner,0,0,2,BHK,1100,1,1,Jaipur,26.955346,75.734793,27.5,40
265,Owner,0,0,2,BHK,1080,1,1,Jaipur,28.683355,77.457981,27,40
266,Dealer,0,0,2,BHK,1000,1,1,Jaipur,26.8626,75.7633,25,40
267,Dealer,0,0,2,BHK,1000,1,1,Jaipur,26.8626,75.7633,25,40
268,Dealer,0,0,2,BHK,1000,1,0,Jaipur,25.879721,86.587391,25,40
269,Dealer,0,0,2,BHK,1000,1,1,Jaipur,25.879721,86.587391,25,40
