,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
49,Dealer,0,0,1,BHK,610.0316313,1,1,Mumbai,19.35269,72.864824,27,22.5937641222222
50,Dealer,0,0,1,BHK,610.0316313,1,1,Mumbai,19.35269,72.864824,27,22.5937641222222
51,Dealer,0,1,1,BHK,564.844103,1,1,Mumbai,18.96667,72.83333,25,22.59376412
52,Dealer,1,0,1,BHK,708.8888889,0,1,Mumbai,19.2167,73.0833,31.9,22.2222222225705
53,Dealer,0,0,2,BHK,949.8564171,1,1,Mumbai,30.760351,76.7889,43,22.0896841186047
54,Dealer,0,1,1,BHK,680.1228609,1,1,Mumbai,19.076057,73.097319,31,21.9394471258065
55,Dealer,0,1,2,BHK,1075.032909,1,1,Mumbai,19.078847,73.107573,49,21.939447122449
56,Dealer,0,1,1,BHK,629.2479719,1,1,Mumbai,19.4559,72.8114,28.7,21.9250164425087
57,Dealer,0,0,2,BHK,810.1598423,1,1,Mumbai,18.96667,72.83333,37,21.8962119540541
58,Dealer,0,0,1,BHK,589.906052,1,1,Mumbai,18.96667,72.83333,27,21.8483722962963
59,Dealer,1,1,1,BHK,630.1075269,0,1,Mumbai,19.4559,72.8114,29.3,21.5053763447099
60,Dealer,1,1,1,BHK,688.0240808,0,1,Mumbai,19.2167,73.0833,32,21.500752525
61,Builder,1,1,1,BHK,654.8255938,0,0,Mumbai,19.186352,73.046893,30.6,21.3995292091503
62,Dealer,1,1,1,BHK,625,0,1,Mumbai,19.35269,72.864824,29.4,21.3
63,Dealer,0,1,2,BHK,909.4745727,1,1,Mumbai,19.4559,72.8114,43.1,21.1014982064965
64,Dealer,1,0,1,BHK,640,0,1,Mumbai,19.402549,72.854418,30.4,21.1
65,Dealer,1,1,2,BHK,993.75,0,1,Mumbai,19.17667,73.02222,47.7,20.8333333333333
66,Dealer,0,1,1,BHK,780.1123362,1,1,Mumbai,19.2167,73.0833,37.5,20.802995632
67,Dealer,0,1,2,BHK,875,1,1,Mumbai,19.4559,72.8114,42,20.8
68,Dealer,0,1,1,BHK,637.5,1,1,Mumbai,19.076057,73.097319,30.6,20.8
69,Dealer,0,1,2,BHK,1015.123265,1,1,Mumbai,18.96667,72.83333,49,20.7168013265306
70,Dealer,0,0,1,BHK,695.0122649,1,1,Mumbai,19.076057,73.097319,34,20.4415372029412
71,Dealer,0,0,2,BHK,949.754902,1,1,Mumbai,19.402549,72.854418,46.5,20.4248366021505
72,Dealer,0,1,2,BHK,1080.089668,1,1,Mumbai,19.076057,73.097319,53,20.3790503396226
73,Dealer,0,1,1,BHK,590.0305188,1,1,Mumbai,19.076057,73.097319,29,20.3458799586207
74,Dealer,0,1,1,BHK,610.0040667,1,1,Mumbai,19.35269,72.864824,30,20.33346889
75,Dealer,0,1,1,BHK,659.8984772,1,1,Mumbai,18.96667,72.83333,32.5,20.3045685292308
76,Dealer,0,0,1,BHK,708.1980519,1,1,Mumbai,19.4559,72.8114,34.9,20.2922077908309
77,Dealer,1,0,2,BHK,1174.934726,0,1,Mumbai,19.076466,72.999804,58.5,20.0843542905983
78,Dealer,0,0,2,BHK,2200,1,1,Mumbai,18.973908,73.025106,110,20
79,Dealer,0,0,1,BHK,693.0693069,1,1,Mumbai,19.162426,73.078993,35,19.8019801971429
80,Dealer,0,1,1,BHK,630.0452845,1,1,Mumbai,19.35269,72.864824,32,19.688915140625
81,Dealer,0,1,1,BHK,500,1,1,Mumbai,19.076057,73.097319,25.5,19.6
82,Dealer,0,0,2,BHK,979.280688,1,1,Mumbai,19.4559,72.8114,50.1,19.5465207185629
83,Dealer,0,0,1,BHK,680.0077715,1,1,Mumbai,19.076057,73.097319,35,19.4287934714286
84,Dealer,1,1,1,BHK,640.0310318,0,1,Mumbai,19.2167,73.0833,33,19.3948797515152
85,Dealer,0,0,1,BHK,675.024108,1,1,Mumbai,30.760351,76.7889,35,19.2864030857143
86,Dealer,0,0,2,BHK,920.0690052,1,1,Mumbai,18.96667,72.83333,48,19.168104275
87,Dealer,1,1,2,BHK,1319.059453,0,1,Mumbai,18.966114,73.148278,69,19.1168036666667
88,Dealer,0,1,2,BHK,820.1411406,1,1,Mumbai,19.076057,73.097319,43,19.0730497813953
89,Dealer,0,0,1,BHK,495.049505,1,1,Mumbai,18.966114,73.148278,26,19.0403655769231
90,Dealer,0,0,2,BHK,1085.094232,1,1,Mumbai,19.076057,73.097319,57,19.0367409122807
91,Dealer,0,1,2,BHK,949.9333714,1,1,Mumbai,19.245347,73.124577,49.9,19.0367409098196
92,Dealer,1,0,1,BHK,665.0199506,0,1,Mumbai,19.4559,72.8114,35,19.0005700171429
93,Dealer,1,1,1,BHK,457.5659768,0,1,Mumbai,18.96,72.82,24.1,18.9861401161826
94,Dealer,0,1,2,BHK,1025.056948,1,1,Mumbai,19.076057,73.097319,54,18.9825360740741
95,Dealer,1,1,1,BHK,680.0151114,0,1,Mumbai,18.96667,72.83333,36,18.88930865
96,Dealer,0,0,2,BHK,963.1728045,1,1,Mumbai,19.2167,73.0833,51,18.8857412647059
97,Dealer,0,0,2,BHK,786.0752386,1,1,Mumbai,18.96667,72.83333,42,18.7160771095238
98,Dealer,0,1,1,BHK,500,1,1,Mumbai,19.076057,73.097319,27,18.5
99,Dealer,1,1,2,BHK,873.6608792,0,1,Mumbai,19.076057,73.097319,47.3,18.4706316955603
100,Dealer,1,1,2,BHK,700.073692,0,1,Mumbai,19.076057,73.097319,38,18.4229918947368
101,Dealer,0,0,2,BHK,994.8415623,1,1,Mumbai,28.5822,77.3293,54,18.4229918944444
102,Owner,0,0,2,BHK,825.0825083,1,1,Mumbai,19.245347,73.124577,45,18.3351668511111
103,Dealer,0,1,2,BHK,1100.110011,1,1,Mumbai,18.96667,72.83333,60,18.33516685
104,Dealer,0,1,2,BHK,1035.177721,1,1,Mumbai,18.96667,72.83333,56.5,18.3217295752212
105,Dealer,0,1,1,BHK,641.025641,1,1,Mumbai,19.076057,73.097319,35,18.3150183142857
106,Dealer,0,1,2,BHK,1080.190406,1,1,Mumbai,19.076057,73.097319,59,18.3083119661017
107,Dealer,0,0,2,BHK,1025.077796,1,1,Mumbai,19.283359,72.864964,56,18.3049606428571
108,Dealer,0,0,1,BHK,1025.077796,1,1,Mumbai,18.96667,72.83333,56,18.3049606428571
109,Dealer,0,1,2,BHK,1090.116279,1,1,Mumbai,18.96667,72.83333,60,18.16860465
110,Dealer,1,1,1,BHK,549.0337728,0,1,Mumbai,18.96667,72.83333,30.4,18.0603214736842
111,Builder,0,1,1,BHK,491.9210054,1,0,Mumbai,18.96,72.82,27.4,17.9533213649635
112,Dealer,1,1,1,BHK,600.035823,0,1,Mumbai,19.35269,72.864824,33.5,17.9115171044776
113,Dealer,1,1,1,BHK,600.035823,0,1,Mumbai,19.35269,72.864824,33.5,17.9115171044776
114,Dealer,0,0,1,BHK,750,1,1,Mumbai,19.076057,73.097319,42,17.9
115,Dealer,0,1,2,BHK,930.0661778,1,1,Mumbai,18.96667,72.83333,52,17.8858880346154
116,Dealer,0,1,2,BHK,1160.092807,1,1,Mumbai,19.076057,73.097319,65,17.8475816461538
117,Dealer,0,1,1,BHK,469.858156,1,1,Mumbai,18.96667,72.83333,26.5,17.7304964528302
118,Dealer,0,0,1,BHK,619.9078994,1,1,Mumbai,18.964489,73.019574,35,17.7116542685714
119,Builder,1,1,2,BHK,622.1279604,0,0,Mumbai,18.96,72.82,35.2,17.6740897840909
120,Dealer,0,1,2,BHK,1058.948112,1,1,Mumbai,18.966114,73.148278,60,17.6491352
121,Dealer,1,0,2,BHK,1235.003529,0,1,Mumbai,18.966114,73.148278,70,17.6429075571429
122,Dealer,0,0,2,BHK,969.8465879,1,1,Mumbai,19.147239,72.909927,55,17.6335743254545
123,Dealer,0,1,2,BHK,1040.014102,1,1,Mumbai,18.96667,72.83333,59,17.6273576610169
124,Dealer,1,0,1,BHK,684.4976245,0,1,Mumbai,18.975268,73.109062,38.9,17.5963399614396
125,Dealer,0,0,1,BHK,686.0158311,1,1,Mumbai,19.2167,73.0833,39,17.5901495153846
126,Dealer,0,0,2,BHK,1020.049244,1,1,Mumbai,30.760351,76.7889,58,17.5870559310345
127,Dealer,0,1,2,BHK,1080.084299,1,1,Mumbai,19.245347,73.124577,61.5,17.5623463252033
128,Dealer,1,1,1,BHK,489.9387577,0,1,Mumbai,18.966114,73.148278,28,17.497812775
129,Dealer,0,1,3,BHK,1523.478261,1,0,Mumbai,18.96667,72.83333,87.6,17.3913043493151
130,Builder,1,1,1,BHK,624.1307371,0,0,Mumbai,18.973908,73.025106,35.9,17.3852573008357
131,Dealer,0,1,2,BHK,973.0668983,1,1,Mumbai,19.245347,73.124577,56,17.3761946125
132,Dealer,0,1,2,BHK,1040.041602,1,1,Mumbai,19.2167,73.0833,60,17.3340267
133,Dealer,0,1,2,BHK,1004.155125,1,1,Mumbai,19.076057,73.097319,58,17.3130193965517
134,Dealer,0,0,1,BHK,689.6551724,1,1,Mumbai,18.96667,72.83333,40,17.24137931
135,Dealer,0,0,1,BHK,600,1,1,Mumbai,19.245347,73.124577,34.8,17.2
136,Dealer,0,0,1,BHK,550.017188,1,1,Mumbai,18.129209,76.758924,32,17.188037125
137,Dealer,1,1,1,BHK,415.379334,0,1,Mumbai,18.96,72.82,24.2,17.1644352892562
138,Dealer,1,1,2,BHK,530.0051291,0,0,Mumbai,18.96,72.82,31,17.0969396483871
139,Dealer,1,1,1,BHK,665.0750341,0,1,Mumbai,19.076057,73.097319,39,17.0532060025641
140,Dealer,0,1,2,BHK,1040.068201,1,1,Mumbai,19.076057,73.097319,61,17.0502983770492
141,Dealer,0,1,2,BHK,1056.038154,1,1,Mumbai,18.96667,72.83333,62,17.0328734516129
142,Dealer,1,1,2,BHK,899.9659748,0,1,Mumbai,18.96667,72.83333,52.9,17.01258931569
143,Dealer,0,0,2,BHK,909.0909091,1,1,Mumbai,19.162426,73.078993,54,16.8350168351852
144,Dealer,1,1,1,BHK,605.0420168,0,1,Mumbai,18.973908,73.025106,36,16.8067226888889
145,Dealer,1,0,1,BHK,620.0770907,0,1,Mumbai,18.964489,73.019574,37,16.7588402891892
146,Dealer,0,0,1,BHK,685.0459482,1,1,Mumbai,19.2167,73.0833,41,16.7084377609756
147,Owner,0,0,2,BHK,1050,1,1,Mumbai,19.2167,73.0833,63,16.7
148,Dealer,0,1,1,BHK,650,1,1,Mumbai,19.076466,72.999804,39,16.7
149,Dealer,1,1,1,BHK,400,0,0,Mumbai,18.96,72.82,24,16.7
150,Dealer,0,1,1,BHK,400,1,1,Mumbai,19.076057,73.097319,24,16.7
151,Dealer,0,1,2,BHK,1073.138517,1,1,Mumbai,19.076057,73.097319,65,16.5098233384615
152,Builder,1,1,2,BHK,407.7253219,0,0,Mumbai,18.96,72.82,24.7,16.5070980526316
153,Dealer,0,0,2,BHK,1450.230719,1,1,Mumbai,19.040066,73.115347,88,16.4798945340909
154,Dealer,0,0,2,BHK,1560.190507,1,1,Mumbai,23.674533,86.170942,95,16.4230579684211
155,Dealer,0,1,1,BHK,656.0603576,1,1,Mumbai,18.973908,73.025106,40,16.40150894
156,Dealer,0,0,1,BHK,738.0679022,1,1,Mumbai,18.96667,72.83333,45,16.4015089377778
157,Dealer,1,0,2,BHK,900.0163639,0,1,Mumbai,19.263568,73.133543,55,16.3639338890909
158,Dealer,1,1,3,BHK,1794.746288,0,1,Mumbai,28.743724,76.811315,110,16.3158753454545
159,Dealer,0,0,1,BHK,650.0893873,1,1,Mumbai,18.973908,73.025106,40,16.2522346825
160,Dealer,0,0,1,BHK,650.0893873,1,1,Mumbai,18.973908,73.025106,40,16.2522346825
161,Dealer,0,0,2,BHK,918.1020474,1,1,Mumbai,19.2167,73.0833,56.5,16.249593759292
162,Builder,1,1,1,BHK,679.0622474,0,0,Mumbai,18.973908,73.025106,42,16.168148747619
163,Builder,1,1,2,BHK,565.5816951,0,0,Mumbai,18.96667,72.83333,35.1,16.1134386068376
164,Dealer,0,0,1,BHK,675.024108,1,1,Mumbai,18.975268,73.109062,42,16.0720025714286
165,Dealer,1,1,1,BHK,675.024108,0,1,Mumbai,19.076057,73.097319,42,16.0720025714286
166,Dealer,1,0,1,BHK,385.0473287,0,1,Mumbai,18.973908,73.025106,24,16.0436386958333
167,Dealer,1,1,2,BHK,1105.060858,0,1,Mumbai,18.96667,72.83333,69,16.0153747536232
168,Dealer,1,1,2,BHK,1150.159744,0,1,Mumbai,19.076057,73.097319,72,15.9744408888889
169,Builder,1,1,1,BHK,373.6825295,0,0,Mumbai,18.96667,72.83333,23.4,15.9693388675214
170,Dealer,0,0,2,BHK,850.0158881,1,1,Mumbai,18.96667,72.83333,53.5,15.8881474411215
171,Dealer,1,1,2,BHK,1110.053917,0,1,Mumbai,19.076057,73.097319,70,15.8579131
172,Dealer,1,1,2,BHK,650.0713493,0,1,Mumbai,19.245347,73.124577,41,15.8553987634146
173,Dealer,0,1,1,BHK,680.056935,1,1,Mumbai,18.964489,73.019574,43,15.8152775581395
174,Dealer,0,1,1,BHK,710.0031556,1,1,Mumbai,19.076057,73.097319,45,15.7778479022222
175,Dealer,1,1,2,BHK,1150.023663,0,1,Mumbai,19.076057,73.097319,72.9,15.7753588888889
176,Dealer,0,0,2,BHK,945.0307135,1,1,Mumbai,19.2167,73.0833,60,15.7505118916667
177,Dealer,0,0,1,BHK,550.0550055,1,1,Mumbai,19.0168,73.09646,35,15.7158573
178,Dealer,0,0,1,BHK,690.0878294,1,1,Mumbai,19.071749,73.080575,44,15.6838143045455
179,Dealer,0,0,1,BHK,690.0878294,1,1,Mumbai,19.263568,73.133543,44,15.6838143045455
180,Dealer,0,0,1,BHK,670.09506,1,1,Mumbai,18.964489,73.019574,43,15.5836060465116
181,Dealer,0,0,2,BHK,824.9027237,1,1,Mumbai,18.96667,72.83333,53,15.5642023339623
182,Dealer,0,0,2,BHK,902.0217729,1,1,Mumbai,19.18,72.96333,58,15.5520995327586
183,Dealer,1,0,1,BHK,651.0618509,0,1,Mumbai,18.964489,73.019574,42,15.5014726404762
184,Dealer,0,0,1,BHK,650.0541712,1,1,Mumbai,19.049989,73.077321,42,15.4774802666667
185,Dealer,0,0,1,BHK,650.0541712,1,1,Mumbai,42.049481,-87.681841,42,15.4774802666667
186,Dealer,0,0,2,BHK,1050.030883,1,1,Mumbai,19.038205,73.06612,68,15.4416306323529
187,Dealer,1,1,1,BHK,570.0200277,0,0,Mumbai,19.283359,72.864964,37,15.4059466945946
188,Dealer,1,0,1,BHK,846.1538462,0,1,Mumbai,19.049989,73.077321,55,15.3846153854545
189,Dealer,0,1,2,BHK,1030.721966,1,1,Mumbai,18.975268,73.109062,67.1,15.360983099851
190,Dealer,1,1,2,BHK,860.0829366,0,1,Mumbai,19.245347,73.124577,56,15.3586238678571
191,Dealer,0,1,1,BHK,690.0782089,1,1,Mumbai,18.973908,73.025106,45,15.3350713088889
192,Dealer,1,1,1,BHK,343.0400976,0,1,Mumbai,18.96667,72.83333,22.5,15.24622656
193,Dealer,0,0,1,BHK,510.0487211,1,1,Mumbai,15.522308,80.029862,33.5,15.225334958209
194,Dealer,1,1,2,BHK,525.0342414,0,1,Mumbai,18.96,72.82,34.5,15.2183838086957
195,Dealer,0,0,2,BHK,1095.057034,1,1,Mumbai,19.040066,73.115347,72,15.2091254722222
196,Dealer,0,0,2,BHK,1090.08327,1,1,Mumbai,28.5822,77.3293,72,15.1400454166667
197,Dealer,0,0,1,BHK,710.0770509,1,1,Mumbai,18.96,72.82,47,15.1080223595745
198,Dealer,1,1,1,BHK,599.245283,0,1,Mumbai,18.96667,72.83333,39.7,15.0943396221662
199,Dealer,1,1,2,BHK,550.0301386,0,1,Mumbai,18.96667,72.83333,36.5,15.0693188657534
200,Owner,0,0,1,BHK,525.0525053,1,1,Mumbai,19.4559,72.8114,35,15.0015001514286
201,Dealer,0,0,1,BHK,645.0645065,1,1,Mumbai,18.964489,73.019574,43,15.0015001511628
202,Dealer,1,0,1,BHK,750.0750075,0,1,Mumbai,18.966114,73.148278,50,15.00150015
203,Dealer,0,0,1,BHK,690.0690069,1,1,Mumbai,18.96667,72.83333,46,15.00150015
204,Dealer,0,0,2,BHK,1190.121988,1,1,Mumbai,18.973908,73.025106,80,14.87652485
205,Dealer,0,0,2,BHK,1115.075825,1,1,Mumbai,19.040066,73.115347,75,14.8676776666667
206,Dealer,0,0,2,BHK,638.076866,1,1,Mumbai,19.2167,73.0833,43,14.8389968837209
207,Dealer,0,0,1,BHK,711.0057769,1,1,Mumbai,18.96667,72.83333,48,14.8126203520833
208,Dealer,0,1,1,BHK,620.0177148,1,1,Mumbai,18.973908,73.025106,42,14.7623265428571
209,Dealer,1,0,1,BHK,573.8309485,0,1,Mumbai,19.2836,72.8675,38.9,14.7514382647815
210,Dealer,0,0,3,BHK,1911.483605,1,1,Mumbai,19.040066,73.115347,130,14.7037200384615
211,Dealer,0,1,3,BHK,1908.116835,1,1,Mumbai,18.52361,73.84778,130,14.6778218076923
212,Dealer,0,0,2,BHK,1100.029334,1,1,Mumbai,19.040066,73.115347,75,14.6670577866667
213,Dealer,0,0,1,BHK,630.03663,1,1,Mumbai,19.049989,73.077321,43,14.6520146511628
214,Dealer,0,0,1,BHK,687.0340593,1,1,Mumbai,18.975268,73.109062,47,14.6177459425532
215,Dealer,1,1,1,BHK,570.0087694,0,0,Mumbai,19.283359,72.864964,39,14.6156094717949
216,Dealer,0,1,3,BHK,1605.605021,1,1,Mumbai,28.743724,76.811315,110,14.5964092818182
217,Owner,0,0,1,BHK,700.0145836,1,1,Mumbai,19.044808,72.9122255,48,14.5836371583333
218,Dealer,0,0,2,BHK,1020.110755,1,1,Mumbai,19.040066,73.115347,70,14.5730107857143
219,Dealer,0,0,2,BHK,1092.020967,1,1,Mumbai,18.973908,73.025106,75,14.56027956
220,Dealer,0,0,1,BHK,655.0218341,1,1,Mumbai,18.973908,73.025106,45,14.5560407577778
221,Dealer,1,1,1,BHK,688.9050036,0,1,Mumbai,18.964489,73.019574,47.5,14.5032632336842
222,Dealer,0,0,2,BHK,1160.092807,1,1,Mumbai,19.038205,73.06612,80,14.5011600875
223,Dealer,0,0,1,BHK,625,1,1,Mumbai,19.2167,73.0833,43,14.5
224,Dealer,0,0,1,BHK,680.0752424,1,1,Mumbai,18.973908,73.025106,47,14.4696860085106
225,Dealer,1,1,2,BHK,989.8843931,0,1,Mumbai,18.973908,73.025106,68.5,14.4508670525547
226,Dealer,1,1,1,BHK,650.0072223,0,1,Mumbai,18.975268,73.109062,45,14.44460494
227,Dealer,0,0,1,BHK,650.0072223,1,1,Mumbai,18.973908,73.025106,45,14.44460494
228,Dealer,0,0,1,BHK,650.0072223,1,1,Mumbai,18.973908,73.025106,45,14.44460494
229,Dealer,1,1,1,BHK,700.0577367,0,1,Mumbai,18.973908,73.025106,48.5,14.4341801381443
230,Dealer,0,1,1,BHK,720.0460829,1,1,Mumbai,18.964489,73.019574,50,14.400921658
231,Dealer,0,0,2,BHK,950.0503815,1,1,Mumbai,19.097621,73.000882,66,14.39470275
232,Dealer,0,0,2,BHK,1148.813803,1,1,Mumbai,19.038205,73.06612,79.9,14.3781452190238
233,Dealer,0,0,1,BHK,690.0517539,1,1,Mumbai,18.964489,73.019574,48,14.37607820625
234,Dealer,1,1,1,BHK,560.0229753,0,1,Mumbai,19.259521,72.883037,39,14.3595634692308
235,Dealer,0,0,1,BHK,600,1,1,Mumbai,18.973908,73.025106,42,14.3
236,Dealer,0,0,1,BHK,500,1,1,Mumbai,19.076466,72.999804,35,14.3
237,Dealer,1,1,1,BHK,781.4285714,0,1,Mumbai,19.283359,72.864964,54.7,14.285714285192
238,Dealer,0,1,3,BHK,1185.037122,1,1,Mumbai,19.283359,72.864964,83,14.277555686747
239,Dealer,0,0,1,BHK,635.0792065,1,1,Mumbai,18.973908,73.025106,44.5,14.2714428426966
240,Dealer,1,1,2,BHK,1020.116992,0,1,Mumbai,19.283359,72.864964,71.5,14.2673705174825
241,Dealer,1,1,1,BHK,420.3476774,0,1,Mumbai,18.96667,72.83333,29.5,14.2490738101695
242,Dealer,0,0,2,BHK,1210.136674,1,1,Mumbai,19.0168,73.09646,85,14.2369020470588
243,Dealer,0,0,1,BHK,639.9317406,1,1,Mumbai,19.216097,72.821721,45,14.2207053466667
244,Dealer,0,0,2,BHK,1105.128932,1,1,Mumbai,19.038205,73.06612,78,14.1683196410256
245,Dealer,1,1,1,BHK,680.0793426,0,1,Mumbai,18.964489,73.019574,48,14.1683196375
246,Dealer,0,0,2,BHK,1200.056473,1,1,Mumbai,19.245347,73.124577,85,14.1183114470588
247,Dealer,0,0,2,BHK,1200.056473,1,1,Mumbai,18.96667,72.83333,85,14.1183114470588
248,Dealer,0,0,3,BHK,1199.887069,1,1,Mumbai,19.245347,73.124577,85,14.1163184588235
249,Dealer,0,0,1,BHK,635.0550381,1,1,Mumbai,19.2167,73.0833,45,14.11233418
250,Dealer,0,1,3,BHK,1971.830986,1,1,Mumbai,18.52361,73.84778,140,14.0845070428571
251,Dealer,0,0,2,BHK,1149.409116,1,1,Mumbai,19.038205,73.06612,81.7,14.0686550305998
252,Dealer,0,0,2,BHK,1065.022422,1,1,Mumbai,19.040066,73.115347,76,14.0134529210526
253,Dealer,0,0,3,BHK,1176.141137,1,1,Mumbai,19.2167,73.0833,84,14.001680202381
254,Dealer,0,0,3,BHK,1680.201624,1,1,Mumbai,19.040066,73.115347,120,14.0016802
255,Dealer,0,1,1,BHK,685.0272613,1,1,Mumbai,19.000869,73.118903,49,13.9801481897959
256,Dealer,1,1,2,BHK,1130.022321,0,1,Mumbai,19.040066,73.115347,81,13.9508928518519
257,Dealer,0,1,2,BHK,1185.164529,1,1,Mumbai,18.973908,73.025106,85,13.9431121058824
258,Dealer,0,0,2,BHK,1115.137998,1,1,Mumbai,18.96667,72.83333,80,13.939224975
259,Dealer,1,1,2,BHK,1115.137998,0,1,Mumbai,18.973908,73.025106,80,13.939224975
260,Dealer,0,0,2,BHK,1250,1,1,Mumbai,19.038205,73.06612,90,13.9
261,Dealer,0,0,2,BHK,1000,1,1,Mumbai,19.0168,73.09646,72,13.9
262,Dealer,0,0,2,BHK,1070.038911,1,1,Mumbai,19.040066,73.115347,77,13.8966092337662
263,Dealer,0,0,2,BHK,1139.04709,1,1,Mumbai,19.040066,73.115347,82,13.8908181707317
