,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
31,Owner,0,0,3,BHK,2250.58784,1,1,Chennai,12.7281,80.2014,67,33.5908632835821
32,Owner,0,0,2,BHK,738.0073801,1,1,Chennai,13,79.98333,22,33.5457900045455
33,Builder,1,1,2,BHK,686.8956319,0,0,Chennai,13.05,80.11,20.6,33.3444481504854
34,Owner,0,0,2,BHK,985.2216749,1,1,Chennai,13.09,80.27,30,32.8407224966667
35,Owner,0,0,1,BHK,555.0114267,1,1,Chennai,12.975,80.13472,17,32.6477309823529
36,Owner,0,0,2,BHK,1040.312094,1,1,Chennai,13.09,80.27,32,32.5097529375
37,Owner,0,0,2,BHK,845.2535761,1,1,Chennai,12.9799,79.9811,26,32.5097529269231
38,Dealer,1,1,3,BHK,1032.36246,0,0,Chennai,12.842686,80.063733,31.9,32.3624595611285
39,Owner,1,0,2,BHK,899.7429306,0,1,Chennai,12.89911,80.169,28,32.1336760928571
40,Owner,0,0,2,BHK,1284.109149,1,1,Chennai,13.05,80.11,40,32.102728725
41,Owner,0,0,1,BHK,575.0798722,1,1,Chennai,13.09,80.27,18,31.9488817888889
42,Dealer,1,1,1,BHK,605.0955414,0,1,Chennai,12.842686,80.063733,19,31.8471337578947
43,Owner,0,0,2,BHK,700.1909612,1,1,Chennai,12.841795,80.133809,22,31.8268618727273
44,Dealer,1,0,3,BHK,1300.348874,0,1,Chennai,13.05,80.11,41,31.715826195122
45,Owner,0,0,2,BHK,885.2355359,1,1,Chennai,12.78333,80.18333,28,31.6155548535714
46,Owner,0,0,3,BHK,1257.861635,1,1,Chennai,13.234221,80.212829,40,31.446540875
47,Owner,0,0,1,BHK,375,1,1,Chennai,12.8854,80.022,12,31.3
48,Owner,0,0,2,BHK,780.0312012,1,1,Chennai,12.842686,80.063733,25,31.201248048
49,Owner,0,0,2,BHK,590.0621118,1,1,Chennai,13.031849,80.006479,19,31.0559006210526
50,Dealer,0,1,2,BHK,927.4193548,1,1,Chennai,12.852171,80.216826,29.9,31.0173697257525
51,Dealer,0,0,2,BHK,989.1808346,1,1,Chennai,12.842686,80.063733,32,30.91190108125
52,Owner,0,0,2,BHK,1050.030883,1,1,Chennai,12.9974,80.0966,34,30.8832612647059
53,Owner,0,0,2,BHK,800,1,1,Chennai,12.852401,80.059339,26,30.8
54,Dealer,1,0,1,BHK,536.1519608,0,1,Chennai,13.09,80.27,17.5,30.6372549028571
55,Owner,0,0,2,BHK,719.3143557,1,1,Chennai,12.86561,80.085466,23.5,30.6091215191489
56,Dealer,1,0,1,BHK,533.0490405,0,1,Chennai,13.09,80.27,17.5,30.4599451714286
57,Owner,0,0,2,BHK,700.152207,1,1,Chennai,12.841795,80.133809,23,30.4414003043478
58,Owner,0,0,2,BHK,759.1861524,1,1,Chennai,13.09,80.27,25,30.367446096
59,Dealer,0,0,3,BHK,1396.054628,1,1,Chennai,12.972166,80.24878,46,30.3490136521739
60,Owner,0,0,3,BHK,1061.893204,1,1,Chennai,13.0604,80.2657,35,30.3398058285714
61,Dealer,0,0,2,BHK,988.1782358,1,1,Chennai,12.842686,80.063733,32.6,30.3122158220859
62,Owner,0,0,2,BHK,697.1809639,1,1,Chennai,13.09,80.27,23,30.3122158217391
63,Owner,0,0,2,BHK,1087.878788,1,1,Chennai,12.842686,80.063733,35.9,30.3030303064067
64,Dealer,0,0,2,BHK,986.6828087,1,1,Chennai,12.842686,80.063733,32.6,30.2663438251534
65,Owner,0,0,2,BHK,1050.105011,1,1,Chennai,12.824586,80.046842,35,30.0030003142857
66,Owner,0,0,1,BHK,375.0375038,1,1,Chennai,12.8854,80.022,12.5,30.003000304
67,Owner,0,0,2,BHK,900.090009,1,1,Chennai,13.05,80.11,30,30.0030003
68,Owner,0,0,2,BHK,1199.760048,1,1,Chennai,13.034709,80.105584,40,29.9940012
69,Dealer,1,1,1,BHK,745.7322552,0,0,Chennai,12.8854,80.022,24.9,29.9490865542169
70,Dealer,1,1,2,BHK,823.5998802,0,0,Chennai,12.8854,80.022,27.5,29.9490865527273
71,Owner,0,0,2,BHK,1281.287247,1,1,Chennai,13.09,80.27,43,29.7973778372093
72,Owner,0,0,3,BHK,1129.271917,1,1,Chennai,12.7281,80.2014,38,29.7176820263158
73,Owner,0,0,1,BHK,603.9076377,1,1,Chennai,12.7281,80.2014,20.4,29.6033155735294
74,Owner,0,0,1,BHK,620.0177148,1,1,Chennai,13.0983,80.1622,21,29.5246530857143
75,Owner,0,0,2,BHK,885.2168781,1,1,Chennai,12.9799,79.9811,30,29.50722927
76,Dealer,0,0,3,BHK,1217.647059,1,1,Chennai,13.09,80.27,41.4,29.4117647101449
77,Owner,0,0,1,BHK,500,1,1,Chennai,13.09,80.27,17,29.4
78,Owner,0,0,2,BHK,880.0234673,1,1,Chennai,13.09,80.27,30,29.3341155766667
79,Owner,0,0,2,BHK,644.9721489,1,1,Chennai,12.9799,79.9811,22,29.3169158590909
80,Owner,0,0,2,BHK,1019.81352,1,1,Chennai,12.7281,80.2014,35,29.1375291428571
81,Dealer,0,0,1,BHK,610.1104009,1,1,Chennai,21.490368,73.338475,21,29.0528762333333
82,Owner,0,0,2,BHK,840.8234271,1,1,Chennai,12.9182,80.0824,29,28.9939112793103
83,Owner,0,0,1,BHK,694.8465547,1,1,Chennai,13.09,80.27,24,28.9519397791667
84,Dealer,0,0,3,BHK,1308.734506,1,0,Chennai,12.842686,80.063733,45.4,28.8267512334802
85,Owner,0,0,2,BHK,860.0917431,1,1,Chennai,12.86561,80.085466,30,28.66972477
86,Owner,0,0,2,BHK,630.0114548,1,1,Chennai,12.8854,80.022,22,28.6368843090909
87,Owner,0,0,2,BHK,758.8774341,1,1,Chennai,12.9974,80.0966,26.5,28.6368843056604
88,Owner,0,0,2,BHK,800,1,1,Chennai,12.842686,80.063733,28,28.6
89,Dealer,1,0,2,BHK,748.5714286,0,1,Chennai,13.09,80.27,26.2,28.5714285725191
90,Owner,0,0,2,BHK,874.2857143,1,1,Chennai,13.09,80.27,30.6,28.5714285718954
91,Owner,0,0,2,BHK,1056.237511,1,1,Chennai,13.05,80.11,37,28.5469597567568
92,Owner,0,1,3,BHK,996.8669895,1,1,Chennai,12.841795,80.133809,35,28.4819139857143
93,Dealer,1,0,2,BHK,716.9169736,0,1,Chennai,12.842686,80.063733,25.3,28.3366392727273
94,Owner,0,0,3,BHK,1275.148767,1,1,Chennai,12.7281,80.2014,45,28.3366392666667
95,Owner,0,0,2,BHK,791.8552036,1,1,Chennai,12.760339,80.004278,28,28.2805429857143
96,Owner,0,0,2,BHK,847.9366874,1,1,Chennai,13.0604,80.2657,30,28.2645562466667
97,Owner,0,0,3,BHK,1300.169587,1,1,Chennai,12.900422,80.159352,46,28.2645562391304
98,Owner,0,0,2,BHK,903.9548023,1,1,Chennai,12.7281,80.2014,32,28.248587571875
99,Owner,0,0,2,BHK,790.0677201,1,1,Chennai,13.05,80.11,28,28.2167042892857
100,Dealer,1,1,2,BHK,829.3370945,0,1,Chennai,12.842686,80.063733,29.4,28.2087447108844
101,Dealer,0,1,2,BHK,829.3370945,1,1,Chennai,12.842686,80.063733,29.4,28.2087447108844
102,Dealer,0,1,2,BHK,815.2327221,1,1,Chennai,12.842686,80.063733,28.9,28.2087447093426
103,Dealer,0,1,1,BHK,533.145275,1,1,Chennai,21.490368,73.338475,18.9,28.2087447089947
104,Owner,0,0,1,BHK,450.0703235,1,1,Chennai,12.9974,80.0966,16,28.12939521875
105,Dealer,0,1,1,BHK,533.1088664,1,1,Chennai,21.490368,73.338475,19,28.0583613894737
106,Owner,0,0,2,BHK,785.1934941,1,1,Chennai,12.86561,80.085466,28,28.0426247892857
107,Dealer,1,0,2,BHK,700.0840101,0,1,Chennai,13.09,80.27,25,28.003360404
108,Owner,0,0,2,BHK,1400.16802,1,1,Chennai,12.845659,80.231049,50,28.0033604
109,Owner,0,0,2,BHK,922.045264,1,1,Chennai,13.09,80.27,33,27.9407655757576
110,Owner,0,0,1,BHK,530.1339286,1,1,Chennai,12.824586,80.046842,19,27.9017857157895
111,Owner,0,0,3,BHK,1947.690595,1,1,Chennai,10.782597,79.842124,70,27.8241513571429
112,Owner,0,0,1,BHK,500,1,1,Chennai,13.08389,80.27,18,27.8
113,Owner,0,0,2,BHK,833.7965536,1,1,Chennai,12.900422,80.159352,30,27.7932184533333
114,Dealer,0,0,2,BHK,1113.888889,1,1,Chennai,12.93,80.11,40.1,27.7777777805486
115,Dealer,0,1,3,BHK,1066.186652,1,1,Chennai,21.490368,73.338475,38.5,27.6931597922078
116,Owner,0,0,3,BHK,1107.113202,1,1,Chennai,13.1236,80.0279,40,27.67783005
117,Dealer,0,1,1,BHK,533.0019332,1,1,Chennai,21.490368,73.338475,19.3,27.6166804766839
118,Owner,0,0,2,BHK,800,1,1,Chennai,24.090195,87.990011,29,27.6
119,Owner,0,0,2,BHK,1100.110011,1,1,Chennai,13.034709,80.105584,40,27.502750275
120,Owner,0,0,1,BHK,660.0660066,1,1,Chennai,13.09,80.27,24,27.502750275
121,Owner,1,0,2,BHK,1099.807534,0,1,Chennai,13.052834,80.249249,40,27.49518835
122,Owner,0,0,2,BHK,797.1412864,1,1,Chennai,12.886236,80.148862,29,27.4876305655172
123,Builder,0,0,3,BHK,982.9763866,1,0,Chennai,13.0604,80.2657,35.8,27.4574409664804
124,Owner,0,0,2,BHK,823.0452675,1,1,Chennai,12.78333,80.18333,30,27.43484225
125,Owner,0,0,2,BHK,784.4212836,1,1,Chennai,12.9828,80.1264,28.6,27.4273176083916
126,Dealer,0,0,2,BHK,930.2325581,1,1,Chennai,12.93,80.11,34,27.3597811205882
127,Dealer,0,0,1,BHK,575.4614549,1,1,Chennai,13.042089,80.124264,21.2,27.14440825
128,Owner,0,0,2,BHK,704.989154,1,1,Chennai,24.090195,87.990011,26,27.1149674615385
129,Dealer,0,1,2,BHK,674.6139258,1,1,Chennai,21.490368,73.338475,24.9,27.092928746988
130,Builder,0,0,2,BHK,817.3207037,1,0,Chennai,12.93,80.11,30.2,27.0635994602649
131,Owner,0,0,2,BHK,946.2016761,1,1,Chennai,12.9182,80.0824,35,27.0343336028571
132,Owner,0,0,3,BHK,1167.567568,1,1,Chennai,13.09,80.27,43.2,27.027027037037
133,Builder,1,0,1,BHK,467.5675676,0,0,Chennai,12.9828,80.1264,17.3,27.0270270289017
134,Dealer,0,0,2,BHK,851.3513514,1,1,Chennai,12.975,80.13472,31.5,27.0270270285714
135,Dealer,0,0,2,BHK,610.8108108,1,0,Chennai,12.78333,80.18333,22.6,27.0270270265487
136,Builder,0,0,2,BHK,716.2162162,1,0,Chennai,12.9974,80.0966,26.5,27.0270270264151
137,Dealer,0,0,2,BHK,832.4324324,1,1,Chennai,12.9828,80.1264,30.8,27.027027025974
138,Owner,0,0,3,BHK,1350.256549,1,1,Chennai,12.78333,80.18333,50,27.00513098
139,Dealer,0,0,2,BHK,935.0579359,1,1,Chennai,12.9974,80.0966,34.7,26.9469145792507
140,Owner,0,0,2,BHK,942.1265141,1,1,Chennai,13.09,80.27,35,26.9179004028571
141,Owner,0,0,2,BHK,1076.136669,1,1,Chennai,12.888388,80.189684,40,26.903416725
142,Dealer,1,0,2,BHK,848.7778673,0,1,Chennai,21.490368,73.338475,31.6,26.8600590917722
143,Dealer,0,1,2,BHK,675.7843926,1,1,Chennai,21.490368,73.338475,25.2,26.8168409761905
144,Owner,0,0,2,BHK,723.0851634,1,1,Chennai,13.09,80.27,27,26.7809319777778
145,Owner,0,0,3,BHK,1280,1,1,Chennai,13.09,80.27,48,26.7
146,Owner,0,0,3,BHK,1200,1,1,Chennai,11.629073,78.138019,45,26.7
147,Owner,0,0,2,BHK,1200,1,1,Chennai,12.9377,80.2153,45,26.7
148,Owner,0,1,2,BHK,1200,1,1,Chennai,12.90015,80.22791,45,26.7
149,Owner,0,0,2,BHK,1200,1,1,Chennai,12.975,80.13472,45,26.7
150,Owner,0,0,2,BHK,800,1,1,Chennai,13.05,80.11,30,26.7
151,Dealer,1,0,2,BHK,800,0,1,Chennai,12.89911,80.169,30,26.7
152,Dealer,0,0,2,BHK,800,1,1,Chennai,13.09,80.27,30,26.7
153,Owner,0,0,3,BHK,1954.666667,1,1,Chennai,13.09,80.27,73.3,26.6666666712142
154,Owner,0,0,1,BHK,578.6666667,1,1,Chennai,12.9828,80.1264,21.7,26.6666666682028
155,Owner,0,0,3,BHK,1253.333333,1,1,Chennai,13.09,80.27,47,26.6666666595745
156,Owner,0,0,2,BHK,799.1475759,1,1,Chennai,13.09,80.27,30,26.63825253
157,Owner,0,0,2,BHK,1064.112796,1,1,Chennai,11.032256,76.959116,40,26.6028199
158,Dealer,0,0,2,BHK,860.5577689,1,1,Chennai,12.9974,80.0966,32.4,26.5604249660494
159,Owner,0,0,3,BHK,1325.205407,1,1,Chennai,13.09,80.27,50,26.50410814
160,Owner,0,0,2,BHK,848.1314604,1,1,Chennai,12.9974,80.0966,32,26.5041081375
161,Owner,1,0,2,BHK,892.998679,0,1,Chennai,13.09,80.27,33.8,26.420079260355
162,Dealer,0,0,1,BHK,581.0882198,1,1,Chennai,12.975,80.13472,22,26.4131009
163,Dealer,1,0,2,BHK,1002.903141,0,1,Chennai,12.89911,80.169,38,26.3921879210526
164,Owner,0,0,1,BHK,632.0779563,1,1,Chennai,13.010897,80.224622,24,26.3365815125
165,Dealer,1,1,3,BHK,1260.858121,0,0,Chennai,12.78627,80.22042,47.9,26.3227165135699
166,Dealer,1,1,2,BHK,992.3664122,0,0,Chennai,12.78627,80.22042,37.7,26.3227165039788
167,Dealer,0,0,3,BHK,1155.263158,1,1,Chennai,13.09,80.27,43.9,26.315789476082
168,Dealer,0,0,2,BHK,886.8421053,1,1,Chennai,13.09,80.27,33.7,26.3157894747774
169,Dealer,1,0,2,BHK,910.5263158,0,0,Chennai,13.09,80.27,34.6,26.3157894739884
170,Dealer,1,1,1,BHK,502.6315789,0,0,Chennai,12.9182,80.0824,19.1,26.3157894712042
171,Dealer,1,1,1,BHK,502.6315789,0,0,Chennai,12.9182,80.0824,19.1,26.3157894712042
172,Dealer,1,0,3,BHK,1436.842105,0,0,Chennai,13.09,80.27,54.6,26.3157894688645
173,Owner,1,0,2,BHK,892.8571429,0,1,Chennai,12.760339,80.004278,34,26.2605042029412
174,Owner,0,0,2,BHK,865.0065531,1,1,Chennai,12.865773,80.196628,33,26.2123197909091
175,Dealer,0,0,2,BHK,733.7526205,1,1,Chennai,12.89,80.08,28,26.2054507321429
176,Owner,0,1,3,BHK,1834.381551,1,1,Chennai,13.09,80.27,70,26.2054507285714
177,Dealer,0,0,3,BHK,1571.091909,1,1,Chennai,12.842686,80.063733,60,26.18486515
178,Owner,0,0,3,BHK,1125.065411,1,1,Chennai,13.09,80.27,43,26.1643118837209
179,Owner,0,0,1,BHK,497.1219257,1,1,Chennai,12.9182,80.0824,19,26.1643118789474
180,Owner,0,0,3,BHK,1438.284519,1,1,Chennai,13.09,80.27,55,26.1506276181818
181,Owner,0,0,1,BHK,575.0130685,1,1,Chennai,12.888388,80.189684,22,26.1369576590909
182,Owner,0,0,1,BHK,575.0130685,1,1,Chennai,13.0522,80.0615,22,26.1369576590909
183,Dealer,0,0,2,BHK,914.0767824,1,1,Chennai,13.056215,80.141953,35,26.1164794971429
184,Owner,0,0,3,BHK,1175.241577,1,1,Chennai,12.9828,80.1264,45,26.1164794888889
185,Owner,0,0,3,BHK,1175.241577,1,1,Chennai,12.908511,80.073397,45,26.1164794888889
186,Owner,0,0,3,BHK,1957.202505,1,1,Chennai,10.782597,79.842124,75,26.0960334
187,Owner,0,0,2,BHK,965.0495566,1,1,Chennai,13.05,80.11,37,26.0824204486486
188,Owner,0,0,2,BHK,756.1929596,1,1,Chennai,12.85826,80.184195,29,26.0756192965517
189,Owner,0,0,2,BHK,834.2022941,1,1,Chennai,13.049073,80.135156,32,26.068821690625
190,Owner,0,0,2,BHK,910.0364015,1,1,Chennai,9.182037,77.87009,35,26.0010400428571
191,Owner,0,0,2,BHK,780.0312012,1,1,Chennai,24.090195,87.990011,30,26.00104004
192,Dealer,0,0,3,BHK,1200,1,1,Chennai,13.09,80.27,46.2,26
193,Owner,0,0,3,BHK,1949.064449,1,1,Chennai,10.782597,79.842124,75,25.9875259866667
194,Dealer,0,0,3,BHK,1948.051948,1,1,Chennai,10.782597,79.842124,75,25.9740259733333
195,Dealer,0,0,2,BHK,752.0746888,1,1,Chennai,13.06437,80.117945,29,25.9336099586207
196,Dealer,0,0,1,BHK,700.0259269,1,1,Chennai,13.011583,80.123114,27,25.9268861814815
197,Owner,0,0,2,BHK,907.2058061,1,1,Chennai,11.629073,78.138019,35,25.9201658885714
198,Dealer,0,0,2,BHK,797.9274611,1,1,Chennai,13.09,80.27,30.8,25.90673575
199,Dealer,0,0,2,BHK,840.0103386,1,1,Chennai,12.9974,80.0966,32.5,25.8464719569231
200,Dealer,0,1,1,BHK,596.8992248,1,0,Chennai,12.8356,80.1682,23.1,25.8397932813853
201,Dealer,0,0,1,BHK,580.0464037,1,1,Chennai,12.87827,80.057557,22.5,25.7798401644444
202,Owner,0,0,1,BHK,695.1596292,1,1,Chennai,13.09,80.27,27,25.7466529333333
203,Owner,0,0,2,BHK,1415.701416,1,1,Chennai,13.09,80.27,55,25.7400257454545
204,Dealer,0,0,3,BHK,1672.240803,1,1,Chennai,13.09,80.27,65,25.7267815846154
205,Owner,0,0,2,BHK,899.9742864,1,1,Chennai,13.09,80.27,35,25.71355104
206,Owner,0,0,2,BHK,847.8931141,1,1,Chennai,13.0604,80.2657,33,25.693730730303
207,Dealer,0,0,2,BHK,839.5378691,1,1,Chennai,12.9974,80.0966,32.7,25.6739409510703
208,Owner,0,0,1,BHK,602.8732683,1,1,Chennai,12.78627,80.22042,23.5,25.6541816297872
209,Dealer,0,0,2,BHK,610.2564103,1,1,Chennai,12.988651,80.144044,23.8,25.6410256428571
210,Dealer,0,1,2,BHK,853.8461538,1,1,Chennai,13.05,80.11,33.3,25.6410256396396
211,Owner,0,0,2,BHK,717.9487179,1,1,Chennai,13.09,80.27,28,25.6410256392857
212,Dealer,0,1,2,BHK,967.2466735,1,1,Chennai,12.9053,80.1986,37.8,25.5885363359788
213,Dealer,0,1,2,BHK,895.140665,1,1,Chennai,12.760339,80.004278,35,25.5754475714286
214,Dealer,0,0,3,BHK,1840.020445,1,1,Chennai,19.894104,102.136839,72,25.5558395138889
215,Owner,0,0,3,BHK,1150.012778,1,1,Chennai,13.13183,80.13082,45,25.5558395111111
216,Owner,0,1,2,BHK,677.0567195,1,1,Chennai,21.490368,73.338475,26.5,25.5493101698113
217,Dealer,0,0,2,BHK,746.0398569,1,1,Chennai,13.06437,80.117945,29.2,25.5493101678082
218,Dealer,0,0,2,BHK,760.0102015,1,1,Chennai,13.06437,80.117945,29.8,25.5036980369128
219,Dealer,0,0,2,BHK,1147.081315,1,1,Chennai,12.972166,80.24878,45,25.4906958888889
220,Owner,0,0,3,BHK,1451.120163,1,1,Chennai,13.09,80.27,57,25.4582484736842
221,Dealer,0,0,1,BHK,560.0814664,1,1,Chennai,12.975,80.13472,22,25.4582484727273
222,Owner,0,0,2,BHK,686.1499365,1,1,Chennai,12.87827,80.057557,27,25.4129606111111
223,Owner,0,0,2,BHK,761.0350076,1,1,Chennai,12.760339,80.004278,30,25.3678335866667
224,Owner,0,0,3,BHK,1141.262998,1,1,Chennai,12.78627,80.22042,45,25.3613999555556
225,Owner,0,0,1,BHK,570.053205,1,1,Chennai,19.674665,72.769361,22.5,25.335698
226,Owner,0,0,2,BHK,759.8784195,1,1,Chennai,13.009604,80.137124,30,25.32928065
227,Owner,0,0,2,BHK,960.0808489,1,1,Chennai,13.09,80.27,38,25.2652854973684
228,Dealer,0,0,2,BHK,1440.121273,1,1,Chennai,10.782597,79.842124,57,25.2652854912281
229,Dealer,1,0,1,BHK,505.0505051,0,1,Chennai,12.89911,80.169,20,25.252525255
230,Dealer,1,0,2,BHK,858.1524483,0,1,Chennai,12.89911,80.169,34,25.2397778911765
231,Owner,0,0,3,BHK,1436.130008,1,1,Chennai,12.78333,80.18333,57,25.1952632982456
232,Dealer,0,0,2,BHK,743.0730479,1,1,Chennai,13.034709,80.105584,29.5,25.1889168779661
233,Owner,0,0,2,BHK,1208.155047,1,1,Chennai,13.09,80.27,48,25.1698968125
234,Dealer,1,1,2,BHK,904.0683074,0,1,Chennai,12.93,80.11,36,25.1130085388889
235,Owner,0,0,2,BHK,1130.085384,1,1,Chennai,12.96368,80.11469,45,25.1130085333333
236,Dealer,0,0,2,BHK,954.0547326,1,1,Chennai,24.090195,87.990011,38,25.1067034894737
237,Owner,0,0,2,BHK,1004.016064,1,1,Chennai,12.9182,80.0824,40,25.1004016
238,Owner,0,0,3,BHK,1580.13544,1,1,Chennai,12.9182,80.0824,63,25.0815149206349
239,Dealer,0,0,2,BHK,865.0952859,1,1,Chennai,12.842686,80.063733,34.5,25.0752256782609
240,Dealer,0,0,2,BHK,747.6869217,1,0,Chennai,13.13183,80.13082,29.9,25.0062515618729
241,Dealer,0,1,3,BHK,1975,1,1,Chennai,12.9053,80.1986,79,25
242,Owner,0,0,4,BHK,1400,1,1,Chennai,13.09,80.27,56,25
243,Owner,1,0,3,BHK,1300,0,1,Chennai,13.09,80.27,52,25
244,Dealer,0,0,3,BHK,1120,1,1,Chennai,12.975,80.13472,44.8,25
245,Owner,0,0,2,BHK,800,1,1,Chennai,12.900422,80.159352,32,25
246,Dealer,0,0,2,BHK,800,1,1,Chennai,13.034709,80.105584,32,25
247,Owner,0,0,2,BHK,750,1,1,Chennai,13.234221,80.212829,30,25
248,Owner,0,0,2,BHK,680,1,1,Chennai,13.134397,80.159455,27.2,25
249,Dealer,1,0,1,BHK,575,0,1,Chennai,13.09694,80.13194,23,25
250,Owner,0,0,2,BHK,797.8060334,1,1,Chennai,13.08389,80.27,32,24.93143854375
251,Owner,0,0,3,BHK,1367.818951,1,1,Chennai,12.833224,80.210726,55,24.8694354727273
252,Owner,0,0,3,BHK,1287.128713,1,1,Chennai,19.894104,102.136839,52,24.75247525
253,Owner,0,0,3,BHK,1310.25958,1,1,Chennai,12.9182,80.0824,53,24.7218788679245
254,Dealer,0,0,1,BHK,618.0469716,1,1,Chennai,12.78627,80.22042,25,24.721878864
255,Owner,0,0,2,BHK,1038.062284,1,1,Chennai,13.08389,80.27,42,24.7157686666667
256,Owner,0,0,1,BHK,494.0711462,1,1,Chennai,12.916738,80.062533,20,24.70355731
257,Dealer,1,1,4,BHK,2138.271605,0,1,Chennai,12.91716,80.19287,86.6,24.6913580254042
258,Dealer,0,0,2,BHK,1456.071076,1,1,Chennai,13.09,80.27,59,24.679170779661
259,Owner,0,0,2,BHK,886.9179601,1,1,Chennai,13.09,80.27,36,24.6366100027778
260,Dealer,0,0,2,BHK,815.0701798,1,1,Chennai,12.9974,80.0966,33.1,24.6244767311178
261,Dealer,1,1,2,BHK,829.6405711,0,0,Chennai,12.91716,80.19287,33.7,24.6184145727003
262,Owner,1,0,2,BHK,613.9489194,0,1,Chennai,12.78333,80.18333,25,24.557956776
263,Dealer,0,0,2,BHK,810.0147275,1,1,Chennai,13.09,80.27,33,24.5459008333333
264,Dealer,0,0,2,BHK,932.0578857,1,1,Chennai,12.9974,80.0966,38,24.5278390973684
265,Dealer,0,0,2,BHK,710.0881489,1,1,Chennai,13.05,80.11,29,24.485798237931
266,Owner,0,0,2,BHK,1346.718903,1,1,Chennai,16.526106,80.602623,55,24.4857982363636
267,Owner,0,0,2,BHK,612.1449559,1,1,Chennai,12.78333,80.18333,25,24.485798236
268,Owner,0,0,2,BHK,1223.091977,1,1,Chennai,12.842686,80.063733,50,24.46183954
269,Owner,0,0,3,BHK,1124.96943,1,1,Chennai,13.09,80.27,46,24.455857173913
270,Owner,0,0,2,BHK,611.0975312,1,1,Chennai,13.09,80.27,25,24.443901248
271,Owner,0,0,2,BHK,1222.195062,1,1,Chennai,12.842686,80.063733,50,24.44390124
272,Owner,0,1,2,BHK,879.1208791,1,1,Chennai,12.95161,80.14097,36,24.4200244194444
273,Owner,0,0,3,BHK,1586.914063,1,1,Chennai,19.894104,102.136839,65,24.4140625076923
274,Dealer,0,0,2,BHK,1000,1,1,Chennai,13.011583,80.123114,41,24.4
275,Dealer,0,0,2,BHK,1000,1,1,Chennai,13.09,80.27,41,24.4
