,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
95,Owner,0,0,2,BHK,740.1636151,1,1,Kolkata,22.54111,88.33778,19,38.9559797421053
96,Dealer,1,0,2,BHK,652.6806527,0,1,Kolkata,22.675548,88.352674,16.8,38.8500388511905
97,Dealer,1,0,2,BHK,621.1180124,0,1,Kolkata,22.614897,88.266824,16,38.819875775
98,Dealer,0,0,2,BHK,814.9010477,1,1,Kolkata,22.54111,88.33778,21,38.8048117952381
99,Owner,0,0,2,BHK,929.8721426,1,1,Kolkata,22.4426,88.4304,24,38.7446726083333
100,Dealer,1,0,1,BHK,503.6807439,0,1,Kolkata,22.614897,88.266824,13,38.7446726076923
101,Dealer,1,0,2,BHK,619.1950464,0,1,Kolkata,22.54111,88.33778,16,38.6996904
102,Dealer,0,0,2,BHK,1024.352532,1,1,Kolkata,22.54111,88.33778,26.5,38.6548125283019
103,Owner,0,0,2,BHK,1024.352532,1,1,Kolkata,22.54111,88.33778,26.5,38.6548125283019
104,Dealer,0,0,2,BHK,850.0772798,1,1,Kolkata,22.605438,88.422084,22,38.6398763545455
105,Dealer,0,0,2,BHK,1077.220077,1,1,Kolkata,22.54111,88.33778,27.9,38.6100386021505
106,Dealer,0,0,2,BHK,1157.85411,1,1,Kolkata,22.54111,88.33778,30,38.595137
107,Dealer,0,0,2,BHK,1076.388889,1,1,Kolkata,22.54111,88.33778,27.9,38.5802469175627
108,Dealer,1,0,1,BHK,501.156515,0,1,Kolkata,22.58444,88.26639,13,38.5505011538462
109,Dealer,1,0,3,BHK,1250,0,1,Kolkata,22.72,88.38,32.5,38.5
110,Dealer,1,0,3,BHK,1000,0,1,Kolkata,22.587684,88.256718,26,38.5
111,Dealer,1,0,1,BHK,500,0,1,Kolkata,22.58444,88.26639,13,38.5
112,Dealer,0,0,2,BHK,776.9230769,1,1,Kolkata,22.8877,88.3967,20.2,38.461538460396
113,Dealer,0,0,2,BHK,919.2307692,1,1,Kolkata,22.8877,88.3967,23.9,38.461538460251
114,Dealer,0,0,2,BHK,929.3394777,1,1,Kolkata,22.54111,88.33778,24.2,38.4024577561983
115,Dealer,0,0,2,BHK,1145.155113,1,1,Kolkata,22.54111,88.33778,29.9,38.2995021070234
116,Dealer,1,0,3,BHK,842.2664625,0,1,Kolkata,22.608638,88.238067,22,38.2848392045455
117,Owner,0,0,2,BHK,650.0956023,1,1,Kolkata,22.680731,88.442807,17,38.2409177823529
118,Owner,0,0,2,BHK,860.0917431,1,1,Kolkata,22.54111,88.33778,22.5,38.2262996933333
119,Owner,0,0,3,BHK,916.0305344,1,1,Kolkata,22.747639,88.600902,24,38.1679389333333
120,Owner,0,0,3,BHK,1220.44241,1,1,Kolkata,22.6154,88.4973,32,38.1388253125
121,Dealer,1,0,1,BHK,495.049505,0,1,Kolkata,22.62,88.24,13,38.0807311538462
122,Dealer,1,0,3,BHK,985.2216749,0,1,Kolkata,22.747639,88.600902,26,37.8931413423077
123,Dealer,1,0,3,BHK,985.2216749,0,1,Kolkata,22.747639,88.600902,26,37.8931413423077
124,Owner,0,0,2,BHK,871.2121212,1,1,Kolkata,22.8877,88.3967,23,37.8787878782609
125,Dealer,1,0,3,BHK,833.0177963,0,1,Kolkata,22.62,88.24,22,37.8644452863636
126,Dealer,1,0,3,BHK,1134.215501,0,1,Kolkata,22.75,88.36667,30,37.8071833666667
127,Dealer,1,0,2,BHK,762.2641509,0,1,Kolkata,22.747639,88.600902,20.2,37.7358490544554
128,Owner,0,0,3,BHK,940.2030839,1,1,Kolkata,22.747639,88.600902,25,37.608123356
129,Dealer,0,0,2,BHK,620.0676437,1,1,Kolkata,22.610226,88.428003,16.5,37.5798571939394
130,Owner,0,0,2,BHK,750.1875469,1,1,Kolkata,22.33123,88.448921,20,37.509377345
131,Dealer,0,0,2,BHK,720.180045,1,1,Kolkata,22.470809,88.363181,19.2,37.50937734375
132,Dealer,0,0,3,BHK,1236.418134,1,1,Kolkata,22.486821,88.233267,33,37.4672161818182
133,Dealer,0,0,3,BHK,1159.745604,1,1,Kolkata,22.54111,88.33778,31,37.411148516129
134,Dealer,0,0,3,BHK,1233.183857,1,1,Kolkata,22.461348,88.318428,33,37.3692077878788
135,Dealer,1,0,3,BHK,1270.078446,0,1,Kolkata,22.498882,88.317556,34,37.3552484117647
136,Owner,0,0,2,BHK,745.1564829,1,1,Kolkata,22.7,88.35,20,37.257824145
137,Owner,0,0,2,BHK,668.1514477,1,1,Kolkata,22.68333,88.36667,18,37.1195248722222
138,Dealer,0,0,2,BHK,788.8888889,1,1,Kolkata,22.54111,88.33778,21.3,37.0370370375587
139,Dealer,0,0,2,BHK,870.0481303,1,1,Kolkata,22.710469,88.793352,23.5,37.023324693617
140,Owner,0,0,2,BHK,1100.110011,1,1,Kolkata,22.54111,88.33778,30,36.6703337
141,Dealer,0,0,2,BHK,1025.265471,1,1,Kolkata,22.459169,88.364505,28,36.6166239642857
142,Owner,0,0,4,BHK,1830.161054,1,1,Kolkata,22.459169,88.364505,50,36.60322108
143,Owner,0,0,2,BHK,750.0914746,1,1,Kolkata,22.50686,88.223965,20.5,36.5898280292683
144,Dealer,0,0,2,BHK,870.1957941,1,1,Kolkata,22.69995,88.390833,24,36.2581580875
145,Dealer,0,0,2,BHK,850.2170767,1,1,Kolkata,22.483471,88.417711,23.5,36.1794500723404
146,Dealer,0,0,3,BHK,1265.365148,1,1,Kolkata,22.625262,88.502287,35,36.1532899428571
147,Owner,0,0,2,BHK,900.2520706,1,1,Kolkata,22.747639,88.600902,25,36.010082824
148,Owner,0,0,2,BHK,900.2520706,1,1,Kolkata,22.403867,88.470006,25,36.010082824
149,Dealer,0,0,3,BHK,1223.021583,1,1,Kolkata,22.461348,88.318428,34,35.9712230294118
150,Dealer,0,0,2,BHK,905.1724138,1,1,Kolkata,22.648322,88.4431525,25.2,35.9195402301587
151,Builder,0,0,2,BHK,609.3189964,1,0,Kolkata,22.54111,88.33778,17,35.8422939058824
152,Dealer,1,0,2,BHK,760.9860665,0,1,Kolkata,22.5747,88.326,21.3,35.7270453755869
153,Dealer,0,0,2,BHK,836.0128617,1,1,Kolkata,22.85625,88.21678,23.4,35.7270453717949
154,Owner,0,0,3,BHK,1235.714286,1,1,Kolkata,22.486821,88.233267,34.6,35.7142857225434
155,Dealer,0,0,2,BHK,914.2857143,1,1,Kolkata,22.85625,88.21678,25.6,35.7142857148438
156,Dealer,0,0,2,BHK,950,1,1,Kolkata,22.610226,88.428003,26.6,35.7
157,Owner,0,0,2,BHK,750,1,1,Kolkata,22.65,88.34,21,35.7
158,Owner,0,0,3,BHK,1280.227596,1,1,Kolkata,22.43917,88.39583,36,35.5618776666667
159,Dealer,0,0,3,BHK,1100.070972,1,1,Kolkata,22.54111,88.33778,31,35.4861603870968
160,Owner,0,0,3,BHK,1100.070972,1,1,Kolkata,22.550606,88.345715,31,35.4861603870968
161,Owner,0,0,3,BHK,1170.212766,1,1,Kolkata,22.975,88.43444,33,35.4609929090909
162,Dealer,0,0,2,BHK,851.0638298,1,1,Kolkata,22.483471,88.417711,24,35.4609929083333
163,Owner,0,0,2,BHK,850.1594049,1,1,Kolkata,22.54111,88.33778,24,35.4233085375
164,Dealer,0,0,2,BHK,989.0498057,1,1,Kolkata,22.7,88.45,28,35.3232073464286
165,Owner,0,0,3,BHK,1236.312257,1,1,Kolkata,22.486964,88.313191,35,35.3232073428571
166,Dealer,1,0,3,BHK,962.962963,0,1,Kolkata,22.747639,88.600902,27.3,35.2733686080586
167,Owner,0,0,3,BHK,1410.437236,1,1,Kolkata,22.690183,88.454886,40,35.2609309
168,Owner,0,0,2,BHK,704.9700388,1,1,Kolkata,22.54111,88.33778,20,35.24850194
169,Owner,0,0,2,BHK,845.0704225,1,1,Kolkata,22.54111,88.33778,24,35.2112676041667
170,Dealer,0,0,3,BHK,880.2816901,1,1,Kolkata,22.403867,88.470006,25,35.211267604
171,Owner,0,0,2,BHK,950.0351865,1,1,Kolkata,22.491938,88.386889,27,35.1864883888889
172,Dealer,0,0,2,BHK,749.2085825,1,1,Kolkata,22.69763,88.462075,21.3,35.1741118544601
173,Owner,0,0,2,BHK,650.035137,1,1,Kolkata,22.69,88.37,18.5,35.1370344324324
174,Builder,1,0,2,BHK,803.7908038,0,0,Kolkata,22.747639,88.600902,22.9,35.1000351004367
175,Builder,1,0,3,BHK,979.2909793,0,0,Kolkata,22.747639,88.600902,27.9,35.1000351003584
176,Builder,1,0,3,BHK,979.2909793,0,0,Kolkata,22.747639,88.600902,27.9,35.1000351003584
177,Dealer,0,0,3,BHK,1401.050788,1,1,Kolkata,22.625262,88.502287,40,35.0262697
178,Owner,0,0,2,BHK,700.0350018,1,1,Kolkata,22.54111,88.33778,20,35.00175009
179,Owner,0,0,2,BHK,700.0350018,1,1,Kolkata,22.242796,87.779073,20,35.00175009
180,Owner,1,0,2,BHK,870.1705534,0,1,Kolkata,22.403867,88.470006,25,34.806822136
181,Dealer,0,0,2,BHK,835.0730689,1,1,Kolkata,22.710469,88.793352,24,34.7947112041667
182,Builder,0,0,3,BHK,866.0869565,1,0,Kolkata,22.5922,88.484911,24.9,34.7826086947791
183,Dealer,0,0,2,BHK,1110.340042,1,1,Kolkata,22.54111,88.33778,32,34.6981263125
184,Owner,0,0,2,BHK,763.0939993,1,1,Kolkata,22.84,88.34,22,34.6860908772727
185,Owner,0,0,1,BHK,520.110957,1,1,Kolkata,22.54111,88.33778,15,34.6740638
186,Owner,0,0,2,BHK,900.2770083,1,1,Kolkata,22.592164,88.462015,26,34.6260387807692
187,Owner,0,0,2,BHK,761.2456747,1,1,Kolkata,22.459169,88.364505,22,34.6020761227273
188,Owner,0,0,2,BHK,690.1311249,1,1,Kolkata,22.648322,88.4431525,20,34.506556245
189,Dealer,0,0,3,BHK,1276.302173,1,1,Kolkata,22.69763,88.462075,37,34.4946533243243
190,Owner,0,0,2,BHK,1648.275862,1,1,Kolkata,22.54111,88.33778,47.8,34.4827586192469
191,Dealer,0,0,2,BHK,810.0654947,1,1,Kolkata,22.605438,88.422084,23.5,34.4708721148936
192,Dealer,0,0,2,BHK,798.348245,1,1,Kolkata,22.69995,88.390833,23.2,34.4115622844828
193,Owner,0,0,1,BHK,546.9556244,1,1,Kolkata,22.605438,88.422084,15.9,34.3997248050314
194,Owner,0,0,3,BHK,1030.21978,1,1,Kolkata,22.648322,88.4431525,30,34.3406593333333
195,Owner,0,0,3,BHK,1235.839341,1,1,Kolkata,22.486821,88.233267,36,34.3288705833333
196,Dealer,0,0,3,BHK,1400.273224,1,1,Kolkata,22.54111,88.33778,41,34.1530054634146
197,Dealer,0,0,2,BHK,750.085237,1,1,Kolkata,22.54111,88.33778,22,34.0947835
198,Owner,0,0,3,BHK,1664.402174,1,1,Kolkata,22.69995,88.390833,49,33.9673913061224
199,Dealer,0,0,2,BHK,1221.581269,1,1,Kolkata,22.747639,88.600902,36,33.9328130277778
200,Owner,0,0,2,BHK,712.1057986,1,1,Kolkata,22.54111,88.33778,21,33.9097999333333
201,Dealer,0,0,2,BHK,833.8983051,1,1,Kolkata,22.483471,88.417711,24.6,33.8983050853659
202,Dealer,0,0,2,BHK,928.8135593,1,1,Kolkata,22.7,88.45,27.4,33.8983050839416
203,Dealer,0,0,3,BHK,1294.915254,1,1,Kolkata,22.7,88.45,38.2,33.898305078534
204,Dealer,0,0,3,BHK,1369.491525,1,1,Kolkata,22.7,88.45,40.4,33.8983050742574
205,Owner,0,0,2,BHK,1200.135227,1,1,Kolkata,22.65,88.34,35.5,33.8066261126761
206,Dealer,1,0,2,BHK,685.8108108,0,1,Kolkata,22.747639,88.600902,20.3,33.7837837832512
207,Dealer,0,0,3,BHK,1056.338028,1,1,Kolkata,22.7,88.45,31.5,33.5345405714286
208,Dealer,0,0,2,BHK,1137.504182,1,1,Kolkata,22.648322,88.4431525,34,33.4560053529412
209,Dealer,0,0,2,BHK,901.2016021,1,1,Kolkata,22.605438,88.422084,27,33.3778371148148
210,Dealer,0,0,3,BHK,1261.261261,1,1,Kolkata,22.648322,88.4431525,37.8,33.366700026455
211,Owner,0,0,2,BHK,917.2781855,1,1,Kolkata,22.54111,88.33778,27.5,33.3555703818182
212,Dealer,1,0,3,BHK,1017.005669,0,1,Kolkata,22.605438,88.422084,30.5,33.3444481639344
213,Dealer,0,0,2,BHK,716.6666667,1,1,Kolkata,22.54111,88.33778,21.5,33.3333333348837
214,Dealer,1,0,1,BHK,786.6666667,0,0,Kolkata,22.581132,88.261503,23.6,33.3333333347458
215,Dealer,0,0,2,BHK,973.3333333,1,1,Kolkata,22.72,88.38,29.2,33.3333333321918
216,Dealer,1,0,2,BHK,823.3333333,0,1,Kolkata,22.452032,88.298947,24.7,33.3333333319838
217,Dealer,1,0,2,BHK,753.3333333,0,1,Kolkata,22.498882,88.317556,22.6,33.3333333318584
218,Dealer,0,0,2,BHK,713.3333333,1,1,Kolkata,22.85625,88.21678,21.4,33.3333333317757
219,Dealer,1,0,2,BHK,673.3333333,0,1,Kolkata,22.471691,88.291169,20.2,33.3333333316832
220,Dealer,0,0,2,BHK,1349.1006,1,1,Kolkata,22.632263,88.435382,40.5,33.3111259259259
221,Owner,0,0,3,BHK,1400,1,1,Kolkata,22.573855,88.294163,42,33.3
222,Dealer,0,0,3,BHK,1400,1,1,Kolkata,22.54111,88.33778,42,33.3
223,Dealer,0,0,3,BHK,1370,1,0,Kolkata,22.54111,88.33778,41.1,33.3
224,Dealer,0,0,3,BHK,1200,1,1,Kolkata,22.623598,88.441186,36,33.3
225,Owner,0,0,3,BHK,1200,1,1,Kolkata,22.69995,88.390833,36,33.3
226,Dealer,0,0,3,BHK,1170,1,1,Kolkata,22.72,88.38,35.1,33.3
227,Dealer,0,0,2,BHK,1000,1,1,Kolkata,22.54111,88.33778,30,33.3
228,Owner,0,0,2,BHK,1000,1,1,Kolkata,22.56972,88.36972,30,33.3
229,Dealer,1,0,2,BHK,840,0,1,Kolkata,22.648322,88.4431525,25.2,33.3
230,Dealer,1,0,2,BHK,830,0,1,Kolkata,22.498882,88.317556,24.9,33.3
231,Dealer,1,0,2,BHK,750,0,1,Kolkata,22.470809,88.363181,22.5,33.3
232,Dealer,1,0,2,BHK,740,0,0,Kolkata,22.581132,88.261503,22.2,33.3
233,Owner,0,0,2,BHK,600,1,1,Kolkata,22.58335,88.354623,18,33.3
234,Owner,0,0,2,BHK,748.0053191,1,1,Kolkata,22.140267,88.403089,22.5,33.2446808488889
235,Owner,0,0,2,BHK,729.2011932,1,1,Kolkata,21,77,22,33.1455087818182
236,Owner,0,0,2,BHK,724.2063492,1,1,Kolkata,22.671096,88.347176,21.9,33.0687830684932
237,Dealer,0,0,2,BHK,725.1153593,1,1,Kolkata,22.648322,88.4431525,22,32.9597890590909
238,Dealer,0,0,2,BHK,698.3606557,1,1,Kolkata,22.65921,88.4384,21.3,32.7868852441315
239,Dealer,0,0,2,BHK,655.0933508,1,1,Kolkata,22.140267,88.403089,20,32.75466754
240,Owner,0,0,2,BHK,720.1309329,1,1,Kolkata,22.69,88.37,22,32.7332242227273
241,Owner,0,0,2,BHK,850.2289078,1,1,Kolkata,22.710469,88.793352,26,32.7011118384615
242,Dealer,0,0,2,BHK,817.2605427,1,1,Kolkata,22.54111,88.33778,25,32.690421708
243,Dealer,0,0,3,BHK,1501.305483,1,1,Kolkata,22.486821,88.233267,46,32.6370757173913
244,Owner,0,0,2,BHK,750.1630789,1,1,Kolkata,22.486821,88.233267,23,32.6157860391304
245,Owner,0,0,2,BHK,750.1630789,1,1,Kolkata,22.498882,88.317556,23,32.6157860391304
246,Owner,0,0,2,BHK,1010.10101,1,1,Kolkata,22.65921,88.4384,31,32.5839035483871
247,Dealer,0,0,2,BHK,906.1383566,1,1,Kolkata,22.648322,88.4431525,27.9,32.478077297491
248,Dealer,1,0,2,BHK,863.6363636,0,0,Kolkata,22.7,88.45,26.6,32.4675324661654
249,Dealer,0,0,2,BHK,1055.194805,1,1,Kolkata,22.461348,88.318428,32.5,32.4675324615385
250,Dealer,1,0,3,BHK,1071.428571,0,1,Kolkata,22.7,88.45,33,32.4675324545455
251,Owner,0,0,3,BHK,1524.489134,1,1,Kolkata,22.486821,88.233267,47,32.4359390212766
252,Builder,1,0,2,BHK,680.9338521,0,0,Kolkata,22.452032,88.298947,21,32.4254215285714
253,Owner,0,0,3,BHK,1295.336788,1,1,Kolkata,22.54111,88.33778,40,32.3834197
254,Dealer,1,0,3,BHK,1230.171577,0,1,Kolkata,22.54111,88.33778,38,32.3729362368421
255,Dealer,0,0,2,BHK,1348.387097,1,1,Kolkata,22.632263,88.435382,41.8,32.2580645215311
256,Dealer,0,0,2,BHK,909.6774194,1,1,Kolkata,22.709679,88.335727,28.2,32.2580645177305
257,Dealer,0,0,2,BHK,885.0981654,1,1,Kolkata,22.7,88.45,27.5,32.1853878327273
258,Dealer,0,0,3,BHK,1350.048216,1,1,Kolkata,22.483471,88.417711,42,32.1440051428571
259,Dealer,0,0,2,BHK,900.032144,1,1,Kolkata,22.498882,88.317556,28,32.1440051428571
260,Dealer,0,0,3,BHK,1253.213368,1,1,Kolkata,22.459169,88.364505,39,32.1336761025641
261,Dealer,1,0,1,BHK,530.0353357,0,1,Kolkata,22.470809,88.363181,16.5,32.1233536787879
262,Dealer,0,0,3,BHK,2727.856226,1,1,Kolkata,22.54111,88.33778,85,32.0924261882353
263,Dealer,0,0,4,BHK,3200,1,1,Kolkata,22.54111,88.33778,100,32
264,Owner,0,0,3,BHK,1600,1,1,Kolkata,22.23002,88.159907,50,32
265,Dealer,1,0,2,BHK,800,0,1,Kolkata,22.486821,88.233267,25,32
266,Dealer,0,0,2,BHK,800,1,1,Kolkata,22.975,88.43444,25,32
267,Owner,0,0,2,BHK,800,1,1,Kolkata,22.519728,88.38573,25,32
268,Owner,0,0,2,BHK,736,1,1,Kolkata,22.72,88.38,23,32
269,Owner,0,0,2,BHK,798.2120051,1,1,Kolkata,22.486821,88.233267,25,31.928480204
