,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
1958,Dealer,0,0,4,BHK,2479.543764,1,1,Bangalore,12.904179,77.665897,100,24.79543764
7887,Dealer,0,0,3,BHK,2478.929103,1,1,Bangalore,13.036179,77.679598,200,12.394645515
7098,Dealer,1,0,3,BHK,2476.609796,0,1,Pune,18.52361,73.84778,180,13.7589433111111
1694,Dealer,0,0,3,BHK,2475.375842,1,1,Jaipur,26.809242,75.741434,95.5,25.9201658848168
8711,Owner,0,0,4,BHK,2475.247525,1,1,Bangalore,13.0352,77.5772,230,10.7619457608696
10353,Dealer,0,0,2,BHK,2473.684211,1,1,Bangalore,12.928575,77.585721,470,5.26315789574468
7109,Dealer,0,1,4,BHK,2473.546791,1,1,Bangalore,21.204896,81.183956,180,13.7419266166667
6088,Dealer,1,0,4,BHK,2472.952087,0,1,Pune,18.475864,73.890009,160,15.45595054375
10180,Owner,0,1,3,BHK,2470.588235,1,1,Bangalore,26.696758,90.513797,420,5.88235294047619
8202,Dealer,1,1,4,BHK,2470.007057,0,1,Bangalore,13.04034,77.591347,210,11.7619383666667
10183,Dealer,1,1,3,BHK,2465.656921,0,1,Mumbai,18.96667,72.83333,420,5.87061171666667
8215,Dealer,0,0,4,BHK,2465.367457,1,1,Bangalore,12.924893,77.700727,210,11.7398450333333
10028,Dealer,0,0,4,BHK,2465.078061,1,1,Mumbai,19.1615,72.8731,390,6.32071297692308
4158,Dealer,0,0,3,BHK,2462.121212,1,1,Bangalore,12.96991,77.59796,130,18.9393939384615
6135,Dealer,1,1,4,BHK,2461.538462,0,1,Jaipur,26.91868,75.750399,160,15.3846153875
6136,Dealer,0,0,3,BHK,2461.538462,1,1,Jaipur,26.892122,75.799966,160,15.3846153875
9640,Dealer,0,0,4,BHK,2461.538462,1,1,Mumbai,19.18,72.96333,320,7.69230769375
8232,Dealer,0,1,4,BHK,2460.168697,1,1,Pune,18.5993,73.7625,210,11.7150890333333
5584,Dealer,0,0,3,BHK,2456.197806,1,1,Pune,18.52361,73.84778,150,16.37465204
9264,Dealer,0,0,3,BHK,2454.545455,1,1,Bangalore,12.9825,77.6059,270,9.09090909259259
9265,Dealer,0,0,3,BHK,2454.545455,1,1,Bangalore,12.96991,77.59796,270,9.09090909259259
10226,Dealer,0,1,3,BHK,2454.3379,1,1,Mumbai,18.96667,72.83333,430,5.70776255813953
9267,Dealer,0,0,3,BHK,2453.430259,1,1,Bangalore,12.96991,77.59796,270,9.08677873703704
7167,Dealer,0,1,3,BHK,2452.984464,1,1,Pune,18.52361,73.84778,180,13.6276914666667
6693,Dealer,1,1,3,BHK,2450.627072,0,1,Bangalore,12.863589,77.656426,170,14.4154533647059
1713,Owner,0,0,3,BHK,2450.348207,1,1,Bangalore,12.928575,77.585721,95,25.7931390210526
10549,Dealer,0,0,3,BHK,2450.106914,1,1,Bangalore,12.9918,77.5944,550,4.45473984363636
9651,Dealer,0,0,4,BHK,2450.04211,1,1,Mumbai,19.1955,72.8728,320,7.65638159375
9955,Owner,0,0,3,BHK,2450.006622,1,1,Bangalore,50.817397,4.42145,370,6.62163951891892
7959,Owner,0,0,3,BHK,2449.77952,1,1,Bangalore,13.035865,77.598244,200,12.2488976
8260,Dealer,0,0,3,BHK,2449.26522,1,1,Bangalore,13.04034,77.591347,210,11.6631677142857
8915,Dealer,0,0,3,BHK,2448.979592,1,1,Bangalore,12.9825,77.6059,240,10.2040816333333
8916,Dealer,0,0,3,BHK,2448.979592,1,1,Bangalore,12.9825,77.6059,240,10.2040816333333
5609,Dealer,1,1,4,BHK,2445.785097,0,1,Bangalore,12.8706,77.6279,150,16.30523398
998,Owner,0,0,3,BHK,2445.57113,1,1,Bangalore,12.80009,77.71182,82,29.8240381707317
2717,Dealer,1,1,4,BHK,2445.531347,0,0,Chennai,13.138566,80.234522,110,22.2321031545455
9075,Dealer,0,0,3,BHK,2445.226917,1,1,Mumbai,19.068492,72.898896,250,9.780907668
9279,Owner,0,0,3,BHK,2444.987775,1,1,Bangalore,13.04034,77.591347,270,9.05551027777778
10644,Dealer,1,0,5,BHK,2440.368417,0,1,Mumbai,28.606007,77.359111,620,3.93607809193548
8278,Dealer,0,0,3,BHK,2439.874521,1,1,Pune,18.510861,73.926175,210,11.6184501
9507,Dealer,1,0,3,BHK,2438.231469,0,1,Bangalore,50.817397,4.42145,300,8.12743823
7627,Owner,0,0,4,BHK,2436.522185,1,1,Bangalore,12.8706,77.6279,190,12.8238009736842
5657,Owner,0,0,3,BHK,2435.064935,1,1,Bangalore,12.840956,77.659441,150,16.2337662333333
6788,Owner,0,1,4,BHK,2430.654847,1,1,Bangalore,21.204896,81.183956,170,14.2979696882353
8315,Dealer,0,0,3,BHK,2430.274274,1,1,Bangalore,13.04034,77.591347,210,11.5727346380952
8316,Dealer,0,0,3,BHK,2430.274274,1,1,Bangalore,13.04034,77.591347,210,11.5727346380952
10607,Dealer,0,0,4,BHK,2429.48322,1,1,Mumbai,19.049886,72.904025,590,4.11776816949153
6792,Dealer,0,0,3,BHK,2428.571429,1,1,Jaipur,26.892122,75.799966,170,14.2857142882353
6793,Dealer,0,1,4,BHK,2428.571429,1,0,Pune,18.5853,73.7413,170,14.2857142882353
6807,Dealer,0,1,4,BHK,2427.184466,1,0,Pune,18.5853,73.7413,170,14.2775556823529
7675,Dealer,0,1,4,BHK,2425.325504,1,1,Bangalore,21.204896,81.183956,190,12.7648710736842
9450,Owner,0,0,3,BHK,2425.154708,1,1,Bangalore,26.696758,90.513797,290,8.36260244137931
7676,Owner,1,1,3,BHK,2425.015954,0,1,Bangalore,13.092356,77.613468,190,12.7632418631579
10128,Dealer,1,0,4,BHK,2424.242424,0,1,Chennai,13.009441,80.254007,400,6.06060606
5698,Dealer,0,0,4,BHK,2422.089456,1,1,Bangalore,50.817397,4.42145,150,16.14726304
10527,Dealer,0,1,3,BHK,2420.091324,1,1,Mumbai,42.049481,-87.681841,530,4.56621004528302
8030,Dealer,0,0,3,BHK,2419.549964,1,1,Jaipur,26.91667,75.86667,200,12.09774982
7690,Dealer,0,1,4,BHK,2419.457532,1,1,Bangalore,13.04034,77.591347,190,12.7339870105263
5116,Dealer,0,0,3,BHK,2413.793103,1,1,Jaipur,26.91667,75.86667,140,17.2413793071429
7707,Dealer,0,1,4,BHK,2412.698413,1,1,Bangalore,21.204896,81.183956,190,12.6984127
7289,Dealer,0,1,4,BHK,2409.316022,1,1,Bangalore,13.04034,77.591347,180,13.3850890111111
4381,Dealer,0,1,3,BHK,2407.407407,1,0,Bangalore,12.863589,77.656426,130,18.5185185153846
9395,Dealer,0,0,3,BHK,2407.152682,1,1,Mumbai,19.048979,73.078232,280,8.59697386428571
590,Owner,0,0,3,BHK,2400.548697,1,1,Jaipur,26.91667,75.86667,70,34.2935528142857
456,Owner,1,0,3,BHK,2400.295421,0,1,Bangalore,13.141581,77.749756,65,36.9276218615385
5167,Owner,0,0,3,BHK,2400.137151,1,1,Bangalore,12.928575,77.585721,140,17.1438367928571
8072,Dealer,0,1,4,BHK,2400.096004,1,1,Pune,18.576018,73.793901,200,12.00048002
8850,Dealer,0,1,3,BHK,2400.083481,1,1,Pune,18.558319,73.77588,230,10.4351455695652
10827,Dealer,0,0,3,BHK,2400.020211,1,1,Mumbai,19.0705,72.8309,950,2.52633706421053
3611,Owner,0,0,4,BHK,2400,1,1,Bangalore,13.0727,77.318754,120,20
7345,Dealer,0,0,3,BHK,2400,1,1,Jaipur,26.473073,74.641793,180,13.3333333333333
8394,Dealer,0,0,3,BHK,2400,1,1,Bangalore,13.04034,77.591347,210,11.4285714285714
9540,Dealer,0,1,4,BHK,2400,1,1,Mumbai,22.281215,70.789479,300,8
9756,Owner,0,0,3,BHK,2400,1,1,Bangalore,12.9259,77.6229,330,7.27272727272727
10634,Owner,0,0,6,BHK,2400,1,1,Bangalore,12.91,77.64,600,4
66,Dealer,0,0,2,BHK,2396.866841,1,1,Chennai,12.900422,80.159352,45.9,52.2193211546841
8856,Dealer,0,0,4,BHK,2395.833333,1,0,Chennai,13.0511,80.2125,230,10.4166666652174
9320,Dealer,0,0,3,BHK,2395.315827,1,1,Bangalore,13.0097,77.5648,270,8.8715401
9883,Dealer,0,1,3,BHK,2393.162393,1,1,Bangalore,12.9847,77.5491,350,6.83760683714286
9128,Owner,0,1,3,BHK,2393.031492,1,1,Bangalore,12.96991,77.59796,250,9.572125968
9129,Dealer,0,1,3,BHK,2393.031492,1,1,Bangalore,12.96991,77.59796,250,9.572125968
9884,Owner,0,0,3,BHK,2392.017496,1,1,Bangalore,13.177301,77.458221,350,6.83433570285714
2931,Builder,1,1,4,BHK,2391.304348,0,0,Chennai,12.931889,80.252422,110,21.7391304363636
9774,Dealer,0,1,3,BHK,2390.091982,1,1,Bangalore,12.9847,77.5491,330,7.24270297575758
8425,Dealer,0,0,3,BHK,2388.535032,1,1,Bangalore,13.04034,77.591347,210,11.3739763428571
9999,Dealer,0,1,3,BHK,2387.096774,1,1,Bangalore,12.997946,77.612863,370,6.4516129027027
9890,Dealer,0,1,3,BHK,2386.309402,1,1,Bangalore,12.9847,77.5491,350,6.81802686285714
9892,Dealer,0,1,3,BHK,2385.984048,1,1,Bangalore,12.9847,77.5491,350,6.81709728
10743,Dealer,0,1,3,BHK,2383.474576,1,1,Mumbai,18.978006,72.806154,720,3.31038135555556
2220,Dealer,0,1,3,BHK,2380.952381,1,1,Jaipur,26.8626,75.7633,100,23.80952381
7777,Dealer,0,0,4,BHK,2380.057622,1,1,Bangalore,12.991537,77.566125,190,12.5266190631579
7786,Dealer,0,0,4,BHK,2377.079945,1,1,Bangalore,21.204896,81.183956,190,12.5109470789474
9720,Dealer,0,1,3,BHK,2376.708259,1,1,Bangalore,12.925,77.595,320,7.427213309375
9335,Owner,0,0,3,BHK,2375.92397,1,1,Bangalore,12.96991,77.59796,270,8.79971840740741
7799,Dealer,1,1,4,BHK,2375,0,1,Jaipur,26.473073,74.641793,190,12.5
7813,Dealer,0,0,3,BHK,2375,1,1,Bangalore,12.934997,77.615857,190,12.5
9788,Dealer,0,1,3,BHK,2371.882412,1,1,Bangalore,12.997946,77.612863,330,7.18752246060606
4574,Dealer,0,0,3,BHK,2365.356623,1,1,Pune,18.52361,73.84778,130,18.1950509461538
4587,Builder,0,0,3,BHK,2363.636364,1,0,Bangalore,12.876691,77.59908,130,18.1818181846154
9737,Dealer,0,0,4,BHK,2360.056051,1,1,Mumbai,19.1955,72.8728,320,7.375175159375
7460,Dealer,0,0,4,BHK,2359.72732,1,1,Bangalore,12.915026,77.668562,180,13.1095962222222
9795,Dealer,0,1,4,BHK,2357.142857,1,0,Chennai,13.0063,80.2574,330,7.14285714242424
9351,Dealer,0,0,3,BHK,2356.432187,1,1,Pune,18.558319,73.77588,270,8.72752661851852
10449,Dealer,0,1,3,BHK,2355.481402,1,0,Mumbai,19.139348,72.820458,480,4.90725292083333
9277,Dealer,0,0,2,BHK,2354.859161,1,1,Mumbai,19.049513,72.919204,260,9.05715061923077
8725,Dealer,0,0,3,BHK,2354.452055,1,1,Bangalore,12.96991,77.59796,220,10.7020547954545
5321,Dealer,1,1,4,BHK,2353.336695,0,1,Bangalore,13.141581,77.749756,140,16.8095478214286
9913,Dealer,0,1,3,BHK,2353.257581,1,1,Bangalore,12.997946,77.612863,350,6.72359308857143
5333,Dealer,0,1,3,BHK,2350.176263,1,1,Pune,18.475864,73.890009,140,16.7869733071429
6532,Dealer,0,0,3,BHK,2350.176263,1,1,Bangalore,12.808137,77.58308,160,14.68860164375
8209,Dealer,0,0,3,BHK,2350.176263,1,1,Bangalore,13.04034,77.591347,200,11.750881315
9593,Dealer,0,0,3,BHK,2350.176263,1,1,Chennai,28.743724,76.811315,300,7.83392087666667
10732,Dealer,0,0,4,BHK,2349.016137,1,1,Mumbai,19.0167,72.8167,690,3.40437121304348
9597,Dealer,0,1,4,BHK,2345.03244,1,1,Pune,18.558319,73.77588,300,7.8167748
3860,Dealer,0,0,3,BHK,2341.920375,1,1,Pune,18.475864,73.890009,120,19.516003125
10520,Dealer,0,0,5,BHK,2341.597796,1,1,Mumbai,19.218498,72.992114,510,4.59136822745098
9087,Dealer,0,0,3,BHK,2339.409299,1,1,Bangalore,13.001,77.6209,240,9.74753874583333
9938,Dealer,0,1,3,BHK,2333.333333,1,0,Bangalore,12.9847,77.5491,350,6.66666666571429
1403,Owner,0,0,3,BHK,2333.152469,1,1,Jaipur,26.807408,75.838659,86,27.129679872093
9944,Dealer,0,0,3,BHK,2326.818242,1,1,Chennai,13.073646,80.224016,350,6.64805212
9390,Owner,1,0,4,BHK,2325.180847,0,1,Jaipur,26.850391,75.814198,270,8.61178091481481
7603,Owner,0,0,3,BHK,2319.587629,1,1,Bangalore,13.0519,77.5416,180,12.8865979388889
2196,Owner,0,0,4,BHK,2319.464371,1,1,Bangalore,12.808137,77.58308,97,23.9120038247423
8794,Owner,0,0,3,BHK,2317.98546,1,1,Bangalore,12.55,77.417,220,10.5362975454545
8804,Dealer,0,0,3,BHK,2315.789474,1,1,Jaipur,26.889691,75.809058,220,10.5263157909091
9553,Dealer,1,1,3,BHK,2315.184416,0,1,Bangalore,12.9437,77.5702,290,7.98339453793103
9554,Dealer,1,1,3,BHK,2314.999601,0,1,Bangalore,12.9437,77.5702,290,7.98275724482759
9213,Dealer,1,1,3,BHK,2314.814815,0,1,Pune,18.558319,73.77588,250,9.25925926
4824,Dealer,1,1,4,BHK,2311.111111,0,1,Bangalore,12.8706,77.6279,130,17.7777777769231
10838,Dealer,0,0,3,BHK,2310.030395,1,1,Mumbai,42.049481,-87.681841,950,2.43161094210526
7643,Dealer,0,1,3,BHK,2305.918524,1,1,Bangalore,12.808137,77.58308,180,12.8106584666667
4018,Owner,0,0,4,BHK,2304.147465,1,1,Bangalore,12.919423,77.522774,120,19.201228875
8969,Dealer,0,0,3,BHK,2302.071865,1,1,Bangalore,13.177301,77.458221,230,10.0090081086957
10723,Dealer,1,0,4,BHK,2301.656495,0,1,Mumbai,19.0201,72.8381,660,3.48735832575758
9974,Dealer,0,0,3,BHK,2300.059144,1,1,Mumbai,18.96667,72.83333,350,6.57159755428571
7665,Dealer,0,0,3,BHK,2300.025556,1,1,Jaipur,26.850391,75.814198,180,12.7779197555556
9409,Owner,0,0,4,BHK,2300.025556,1,1,Bangalore,13.051,77.5962,270,8.51861317037037
9647,Owner,0,0,3,BHK,2299.908004,1,1,Bangalore,13.073793,77.794824,300,7.66636001333333
648,Dealer,0,1,4,BHK,2297.432477,1,1,Jaipur,26.16667,75.78333,68.9,33.3444481422351
9130,Owner,0,0,3,BHK,2297.090352,1,1,Bangalore,13.219742,76.698537,240,9.5712098
4873,Owner,0,0,3,BHK,2296.819788,1,1,Bangalore,13.1195,77.5837,130,17.6678445230769
8644,Dealer,0,0,3,BHK,2295.332823,1,1,Bangalore,13.04034,77.591347,210,10.9301563
1437,Owner,0,0,3,BHK,2294.197031,1,1,Bangalore,13.338634,77.759291,85,26.9905533058824
9132,Dealer,0,1,3,BHK,2293.13969,1,1,Pune,18.5438,73.9438,240,9.55474870833333
8647,Dealer,0,1,3,BHK,2293.077091,1,1,Pune,18.5438,73.9438,210,10.9194147190476
8861,Dealer,0,0,4,BHK,2288.091524,1,1,Pune,18.980816,75.755636,220,10.4004160181818
2420,Owner,0,0,4,BHK,2286.374134,1,1,Chennai,12.836144,80.232993,99,23.0946882222222
4105,Owner,0,0,3,BHK,2285.278994,1,1,Bangalore,13.11608,78.13698,120,19.0439916166667
10411,Dealer,0,0,4,BHK,2284.61187,1,1,Mumbai,19.05871,72.89969,450,5.07691526666667
10090,Dealer,0,0,3,BHK,2284.232621,1,1,Mumbai,19.014858,72.8662,370,6.17360167837838
9145,Dealer,0,0,3,BHK,2283.539486,1,1,Chennai,13.0846,80.2179,240,9.51474785833333
4931,Owner,0,0,4,BHK,2283.105023,1,1,Bangalore,12.928575,77.585721,130,17.5623463307692
7259,Owner,0,0,3,BHK,2283.105023,1,1,Bangalore,13.002812,77.532599,170,13.4300295470588
1869,Dealer,0,1,4,BHK,2282.5,1,0,Jaipur,26.16667,75.78333,91.3,25.0
8386,Dealer,0,0,3,BHK,2281.021898,1,1,Bangalore,13.04034,77.591347,200,11.40510949
7279,Dealer,0,0,3,BHK,2278.820375,1,1,Bangalore,12.9958935,77.761394,170,13.4048257352941
6246,Dealer,1,1,4,BHK,2277.212692,0,1,Bangalore,12.915026,77.668562,150,15.1814179466667
10468,Dealer,0,0,4,BHK,2275.808638,1,1,Mumbai,18.96667,72.83333,470,4.84214603829787
10033,Dealer,0,0,4,BHK,2272.440348,1,1,Mumbai,19.1615,72.8731,360,6.3123343
6858,Dealer,0,0,4,BHK,2269.825507,1,1,Bangalore,12.915026,77.668562,160,14.18640941875
7319,Dealer,0,1,3,BHK,2266.666667,1,1,Bangalore,12.96991,77.59796,170,13.3333333352941
9056,Dealer,0,1,4,BHK,2266.009852,1,1,Pune,18.097689,74.735239,230,9.85221674782609
10865,Dealer,0,1,3,BHK,2265.306122,1,0,Mumbai,18.978006,72.806154,1110,2.04081632612613
5012,Dealer,0,0,3,BHK,2265.202997,1,1,Pune,18.49667,73.94167,130,17.4246384384615
5700,Owner,0,0,4,BHK,2260.251857,1,1,Bangalore,12.9506,77.5952,140,16.1446561214286
7764,Dealer,0,0,3,BHK,2260.170768,1,1,Bangalore,12.96991,77.59796,180,12.5565042666667
10778,Dealer,0,1,4,BHK,2259.059132,1,1,Mumbai,19.0167,72.8167,740,3.05278261081081
5038,Dealer,0,0,3,BHK,2258.512856,1,1,Pune,18.49667,73.94167,130,17.3731758153846
6905,Owner,0,0,3,BHK,2257.017915,1,1,Jaipur,26.91868,75.750399,160,14.10636196875
10692,Dealer,0,1,3,BHK,2256.843331,1,1,Mumbai,19.139242,72.828969,620,3.64006988870968
9366,Dealer,0,1,3,BHK,2256.748546,1,1,Bangalore,12.96991,77.59796,260,8.6798021
4237,Dealer,0,1,3,BHK,2256.06317,1,1,Pune,18.475864,73.890009,120,18.8005264166667
9531,Dealer,0,0,3,BHK,2251.889979,1,1,Bangalore,12.619195,76.918126,280,8.04246421071429
9174,Dealer,1,1,4,BHK,2251.829612,0,1,Bangalore,12.928575,77.585721,240,9.38262338333333
9073,Owner,0,0,3,BHK,2250.929732,1,1,Bangalore,12.96991,77.59796,230,9.78665100869565
630,Owner,0,0,3,BHK,2250.58784,1,1,Chennai,12.7281,80.2014,67,33.5908632835821
10457,Dealer,1,1,3,BHK,2250.269054,0,1,Mumbai,19.12,72.91,460,4.89188924782609
10613,Dealer,0,0,4,BHK,2250.04091,1,1,Mumbai,19.103013,72.85103,550,4.09098347272727
10285,Dealer,1,1,4,BHK,2250.027439,0,0,Mumbai,18.96667,72.83333,410,5.48787180243902
10286,Dealer,1,1,4,BHK,2250.027439,0,0,Mumbai,18.96667,72.83333,410,5.48787180243902
10899,Dealer,0,0,3,BHK,2250.010227,1,1,Mumbai,18.967801,72.804393,1650,1.36364256181818
10759,Dealer,0,0,4,BHK,2250.008036,1,1,Mumbai,19.102075,72.841149,700,3.21429719428571
7801,Dealer,0,1,4,BHK,2250,1,0,Chennai,13.09,80.27,180,12.5
10429,Dealer,1,1,4,BHK,2249.10036,0,1,Mumbai,19.1955,72.8728,450,4.9980008
8910,Dealer,0,0,4,BHK,2249.028828,1,1,Pune,18.496129,73.892902,220,10.2228583090909
9296,Dealer,0,0,3,BHK,2248.201439,1,1,Bangalore,12.925,77.595,250,8.992805756
589,Dealer,0,1,4,BHK,2247.769389,1,1,Jaipur,26.8626,75.7633,65.5,34.3170899083969
9189,Dealer,0,1,3,BHK,2246.349682,1,1,Pune,18.5438,73.9438,240,9.35979034166667
6376,Dealer,0,1,3,BHK,2246.181491,1,1,Bangalore,12.9958935,77.761394,150,14.9745432733333
10839,Dealer,1,1,4,BHK,2242.794426,0,1,Mumbai,19.062792,72.85551,940,2.38595151702128
4303,Owner,0,0,4,BHK,2240.059735,1,1,Chennai,19.894104,102.136839,120,18.6671644583333
8188,Dealer,0,1,3,BHK,2238.454288,1,1,Bangalore,12.9958935,77.761394,190,11.7813383578947
8194,Dealer,0,0,3,BHK,2235.294118,1,1,Jaipur,26.91667,75.86667,190,11.7647058842105
7450,Owner,0,0,3,BHK,2235.07757,1,1,Bangalore,12.96991,77.59796,170,13.1475151176471
8204,Dealer,1,1,3,BHK,2234.242709,0,1,Pune,18.5438,73.9438,190,11.7591721526316
8518,Dealer,0,0,3,BHK,2230.15165,1,1,Pune,18.5333,73.9,200,11.15075825
9718,Dealer,0,0,3,BHK,2230.15165,1,1,Pune,18.5333,73.9,300,7.43383883333333
7467,Dealer,0,0,3,BHK,2226.004976,1,1,Chennai,13.114624,80.188519,170,13.0941469176471
9480,Dealer,0,0,3,BHK,2225.886232,1,1,Bangalore,13.088349,77.391049,270,8.24402308148148
8532,Dealer,1,1,3,BHK,2223.951963,0,1,Bangalore,12.9155,77.5584,200,11.119759815
8953,Owner,0,0,3,BHK,2221.100454,1,1,Bangalore,12.904179,77.665897,220,10.0959111545455
5199,Dealer,0,0,3,BHK,2220.324509,1,1,Bangalore,32.126322,76.541845,130,17.0794193
7042,Dealer,1,0,4,BHK,2220.063827,0,1,Bangalore,13.008669,77.629239,160,13.87539891875
199,Owner,1,1,4,BHK,2219.263205,0,1,Jaipur,27.61194,75.13972,50,44.3852641
8563,Dealer,1,1,3,BHK,2214.103841,0,1,Pune,18.558319,73.77588,200,11.070519205
8568,Dealer,0,1,3,BHK,2212.634141,1,1,Bangalore,12.9155,77.5584,200,11.063170705
8802,Dealer,1,1,4,BHK,2210.759027,0,0,Bangalore,12.928575,77.585721,210,10.5274239380952
6519,Dealer,0,1,3,BHK,2206.531333,1,1,Bangalore,12.9958935,77.761394,150,14.7102088866667
5246,Dealer,0,0,3,BHK,2204.510768,1,1,Bangalore,13.338634,77.759291,130,16.9577751384615
9124,Dealer,0,1,4,BHK,2204.120747,1,1,Bangalore,13.055985,77.622157,230,9.5831336826087
7091,Dealer,0,0,3,BHK,2202.643172,1,1,Bangalore,12.9958935,77.761394,160,13.766519825
5941,Dealer,0,0,3,BHK,2202.296681,1,1,Bangalore,13.338634,77.759291,140,15.7306905785714
215,Owner,0,0,3,BHK,2200.704225,1,1,Jaipur,22.471606,70.061222,50,44.0140845
6540,Dealer,0,0,4,BHK,2200.704225,1,0,Chennai,12.90015,80.22791,150,14.6713615
1223,Dealer,0,0,4,BHK,2200.282087,1,1,Jaipur,27.221766,78.026673,78,28.2087447051282
5951,Dealer,0,0,3,BHK,2200.220022,1,1,Pune,18.545565,74.595661,140,15.7158573
5952,Dealer,0,0,3,BHK,2200.220022,1,1,Pune,18.52361,73.84778,140,15.7158573
7103,Dealer,0,0,4,BHK,2200.220022,1,1,Bangalore,12.997946,77.612863,160,13.7513751375
9673,Dealer,0,0,3,BHK,2200.13656,1,1,Bangalore,13.088349,77.391049,290,7.58667779310345
9674,Dealer,0,0,3,BHK,2200.13656,1,1,Pune,30.131866,77.296756,290,7.58667779310345
10822,Dealer,0,0,4,BHK,2200.020706,1,1,Mumbai,19.124896,72.893503,850,2.58825965411765
10882,Dealer,0,0,3,BHK,2200.018333,1,1,Mumbai,19.0164,72.8294,1200,1.83334861083333
10884,Dealer,0,0,3,BHK,2200.00704,1,1,Mumbai,18.96667,72.83333,1250,1.760005632
3607,Dealer,0,0,2,BHK,2200,1,1,Mumbai,18.973908,73.025106,110,20
3612,Owner,0,0,3,BHK,2200,1,1,Bangalore,12.96991,77.59796,110,20
8309,Dealer,0,0,3,BHK,2199.837907,1,1,Bangalore,12.876691,77.59908,190,11.5780942473684
9336,Dealer,0,0,3,BHK,2199.736032,1,1,Pune,18.5481,73.8995,250,8.798944128
6569,Owner,0,0,4,BHK,2194.586686,1,1,Chennai,12.925027,80.235348,150,14.6305779066667
9943,Owner,0,0,4,BHK,2193.8572,1,1,Chennai,13.09,80.27,330,6.64805212121212
4522,Dealer,0,0,4,BHK,2191.780822,1,1,Bangalore,12.991537,77.566125,120,18.2648401833333
8003,Dealer,0,1,4,BHK,2191.113816,1,0,Bangalore,12.86,77.786,180,12.1728545333333
7138,Dealer,0,0,3,BHK,2190.88046,1,1,Bangalore,12.9958935,77.761394,160,13.693002875
10402,Dealer,0,0,3,BHK,2187.404619,1,0,Chennai,13.09,80.27,430,5.08698748604651
